"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID"
12400016,591.504,2,1,2,5,3,6,6,300,-0.3381,0.0846,1.025,100,25,22.7716023867047,2,28,1,1,12422690
12400016,403.077,2,1.2147975521425,2.0206900760665,1,2,4,4,300,-0.983,-1.3047,-1.0869,100,25,22.7630060729015,2,28,1,1,12425365
12400016,502.079,2,1,1,3,3,5,6,240,-0.4725,1.6784,1.4661,100,25,22.7682878331871,2,28,1,1,12430664
12400016,650.743,2,1,1,5,4,6,6,300,0.6642,0.7507,1.2078,100,25,22.7643393263568,2,28,1,1,12400781
12400016,515.814,2,1,2,3,9,5,5,300,-0.5045,-0.0402,0.0121,100,25,22.7775666503949,2,28,1,1,12401588
12400016,474.982,2,1,2,2,4,6,6,300,1.398,0.5061,0.746,100,25,22.7623524687536,2,28,1,1,12408387
12400016,559.901,2,1,2,2,3,6,6,300,-0.7263,-0.8794,0.4228,100,25,22.7694442700886,2,28,1,1,12410310
12400016,615.086,2,1,1,3,4,6,6,360,0.7279,0.3522,1.082,100,25,22.7527492820633,2,28,1,1,12411452
12400016,695.626,2,1,1,5,4,6,6,300,0.3171,0.4917,1.1746,100,25,22.7709272386212,2,28,1,1,12415575
12400016,415.764,2,1,2,5,1,4,4,300,-0.5754,1.8853,1.0979,100,25,22.77071496213,2,28,1,1,12416368
12400016,532.244,2,1,2,4,4,6,6,300,0.412,-0.347,0.8457,100,25,22.7558617574447,2,28,1,1,12417880
