SC048Q01,RATCMP2,treat,Female,ST013Q01,ST034Q01,BELONG,ST121Q01,ST118Q04,ST011Q06,ST011Q07,MISCED,HISCED,HOMEPOS,ESCS,W_FSTUWT,SCHID,STRATUM,CNTSTUID
-.813733327,.127552831,0,1,-.286345131,.002042159,-.195992654,-.564163487,-.519379,-.163774303,.825530246,-.01000314,.750325924,-.837616049,.228686531,.174190995,282,32,30310
-.813733327,.127552831,0,0,-1.70371991,-.0764930670628806,-.195992654,1.095547163,-.519379,-.163774303,.825530246,.873786663,.750325924,-.269431989,.098652563,.170836492,282,32,30634
-.0583464683630323,.127552831,0,1,1.131029648,.002042159,-.195992654,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,1.384336233,1.120417598,.174190995,282,32,30661
.037954227444563,.127552831,0,1,1.839717038,-1.13477941179877,-1.68950554,-.564163487,.586715906,-.163774303,-1.265465085,-.893792943,.750325924,.604175418,1.007185772,2.187399597,283,24,132
.030090454,.127552831,0,1,-.99503252,-.0499478669150828,-.00896527,1.095547163,1.692810812,-.163774303,.825530246,-.01000314,-.28271487,-1.317185189,-.912763327,2.187399597,283,24,830
-.053305020216558,.127552831,0,0,.422342259,.272887121526886,.220659455,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,.188651631,.725689018,2.417652062,283,24,2892
.030090454,.127552831,0,1,.422342259,.002042159,-.551204362,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,1.179966791,1.308163271,2.187399597,283,24,3317
-.0143671973836408,.127552831,0,1,1.131029648,-.603631697747449,-.939090737,-.564163487,.586715906,-.163774303,.825530246,-.005284341,.750325924,-.850363439,-.101268575,2.187399597,283,24,3391
.030090454,.127552831,0,0,-1.70371991,.960742370677822,1.269957248,4.414968462,-1.625473906,-.163774303,-1.265465085,.873786663,.750325924,-.054062783,.645209193,2.417652062,283,24,3692
.030090454,.127552831,0,1,.422342259,-2.06207472782165,-2.993986462,-.564163487,.586715906,-.163774303,.825530246,.873786663,.750325924,.698136017,1.023013877,2.187399597,283,24,6362
-.178802933671223,.127552831,0,1,1.131029648,.0179058063373726,.028219703,1.095547163,.586715906,-.163774303,.825530246,.873786663,.750325924,.769685882,1.079264526,2.187399597,283,24,6615
.0900449194629721,.127552831,0,0,-.286345131,-1.171553016,-.583177425,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,.34439595,1.045173223,2.417652062,283,24,7217
.030090454,.127552831,0,1,1.131029648,.002042159,-.195992654,-.564163487,-1.625473906,-.163774303,-1.265465085,.873786663,.750325924,-.667479516,.805925333,2.187399597,283,24,7321
-.10368655954952,.127552831,0,1,.422342259,.575602335667864,.914745539,-.564163487,-.519379,-.163774303,-1.265465085,.873786663,.750325924,2.033322296,1.251912622,2.187399597,283,24,7679
.101451261300578,.127552831,0,1,-.286345131,-.0291500922666083,-.195992654,-.564163487,-1.625473906,-.163774303,.825530246,-.893792943,.750325924,-.58986436,.386845823,2.187399597,283,24,7682
.030090454,.127552831,0,0,1.131029648,1.175637335,2.740317227,-.564163487,.586715906,-.163774303,-1.265465085,.873786663,.750325924,.666267542,.883361292,2.417652062,283,24,8216
-.126918800559783,.127552831,0,0,.422342259,.002042159,-.63790248,-.564163487,1.692810812,-.163774303,.825530246,.873786663,.750325924,.948663347,1.056496406,2.417652062,283,24,9231
.030090454,.127552831,0,0,-.286345131,.002042159,-.195992654,-.564163487,-.519379,-.163774303,.825530246,-.01000314,-.28271487,-.703974059,-.060237257,2.417652062,283,24,10239
.030090454,.127552831,0,0,-.286345131,.002042159,-.195992654,-.564163487,.586715906,-.163774303,-1.265465085,.873786663,.750325924,.587727173,.421424144,2.417652062,283,24,11207
-.129208147734554,.127552831,0,0,.422342259,-1.171553016,-1.000430908,-.564163487,.586715906,-.163774303,.825530246,.873786663,.750325924,.094896635,.206892448,2.417652062,283,24,13241
-.0373933096357023,.127552831,0,1,-.286345131,1.175637335,1.650627132,-.564163487,-.519379,-.163774303,.825530246,.873786663,.750325924,.464982145,.896389039,2.187399597,283,24,13489
.030090454,.127552831,0,1,-.99503252,.0520941956124661,-.018787715,1.095547163,-1.625473906,-.163774303,.825530246,-.893792943,-1.315755663,-1.271130103,-1.582657419,2.187399597,283,24,14105
.030090454,.127552831,0,0,.422342259,1.83095989353144,2.740317227,1.095547163,-.519379,-.163774303,-1.265465085,-.01000314,.750325924,.975700149,1.470827485,2.417652062,283,24,14393
