"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID"
84000139,587.056,1,1,1,3,4,5,5,270,0.1643,1.3147,0.9254,8,10,36,1,18,0,1,84000592
84000139,591.575,1,1,2,1,3,6,6,450,0.0248,0.0988,0.2884,8,10,36,1,18,0,1,84000672
84000139,583.267,1,1,2,5,2,4,4,450,-0.9585,-0.2817,-0.6283,8,10,36,1,18,0,1,84003544
84000139,500.726,1,1,2,2,3,4,4,450,0.514,0.3222,0.1788,8,10,36,1,18,0,1,84003867
84000139,529.916,1,1,2,5,3,4,6,450,-0.3489,0.2341,0.2968,8,10,36,1,18,0,1,84004165
84000139,575.598,1,1,2,5,4,6,6,450,2.5915,1.7768,0.6571,8,10,36,1,18,0,1,84004538
84000139,619.841,1,1,2,3,4,6,6,270,0.6642,1.8336,1.5665,8,10,36,1,18,0,1,84004620
84000139,449.199,1,1,2,1,4,5,5,2250,0.1516,-0.7087,-0.0248,8,10,36,1,18,0,1,84004857
84000139,508.243,1,2,1,4,1,6,6,210,-2.4078,0.2882,1.0399,8,10,36,1,18,0,1,84005271
84000139,610.214,1,1,1,5,3,6,6,450,-0.3381,2.0224,1.326,8,10,36,1,18,0,1,84005555
84000139,581.888,1,1,1,6,4,5,5,450,1.5043,3.185,1.7987,8,10,36,1,18,0,1,84005844
84000139,510.844,1,1,2,5,3,5,5,270,-0.0099,0.8656,0.4297,8,10,36,1,18,0,1,84005878
84000139,401.419,1,2,1,2,3,6,6,450,-0.3381,0.3774,0.9281,8,10,36,1,18,0,1,84006574
84000139,633.349,1,1,1,3,4,5,5,450,0.6642,1.0356,0.1409,8,10,36,1,18,0,1,84006705
84000139,497.185,1,1,1,6,3,5,6,180,-0.5064,1.984,1.4772,8,10,36,1,18,0,1,84006935
84000139,586.934,1,1,1,4,3,6,6,450,0.3346,2.1699,1.5868,8,10,36,1,18,0,1,84007875
84000139,483.895,1,1,2,3,3,4,4,450,-0.3381,0.724,-0.5273,8,10,36,1,18,0,1,84009050
84000139,534.642,1,1,1,4,3,5,5,210,-0.3381,1.9953,1.2375,8,10,36,1,18,0,1,84010316
84000139,291.703,1,1,1,4,3,4,4,200,0.1313,1.862,0.5108,8,10,36,1,18,0,1,84010954
84000139,441.489,1,1,2,1,2,6,6,425,-1.1406,0.0842,0.965,8,10,36,1,18,0,1,84007418
84000144,370.357,2,2,1,1,4,2,2,50,0.6642,-1.1607,-0.7591,97,40,94,1,28,0,1,84000025
84000144,497.822,2,2,2,2,3,2,2,385,-0.3381,0.2409,-1.1326,97,40,94,1,28,0,1,84000218
84000144,491.121,2,1,2,1,4,4,4,250,0.3549,-0.1559,0.0792,97,40,94,1,28,0,1,84000684
84000144,369.67,2,1,2,3,3,2,2,50,-0.3381,0.7325,-1.1172,97,40,94,1,28,0,1,84000866
84000144,462.134,2,1,1,4,3,4,5,250,-0.8516,0.5615,0.194,97,40,94,1,28,0,1,84002710
84000144,353.569,2,1,2,5,2,4,4,110,-1.2766,-0.4858,-1.0546,97,40,94,1,28,0,1,84002964
84000144,401.471,2,1,2,1,4,4,4,312.027624377231,0.412,-1.8049,-1.746,97,40,94,1,28,0,1,84003240
84000144,354.926,2,1,2,2,4,1,1,250,0.0777,0.5304,-1.7432,97,40,94,1,28,0,1,84003768
84000144,302.414,2,1,1,1,3,2,2,55,-1.2196,-0.719,-0.6795,97,40,94,1,28,0,1,84004792
84000144,383.038,2,1,2,1,4,0,0,275,0.5423,-0.4182,-2.5195,97,40,94,1,28,0,1,84005713
84000144,368.906,2,1,2,1,1,2,2,250,-1.0781,-1.4681,-2.0499,97,40,94,1,28,0,1,84009123
84000144,470.523,2,1,2,3,2,4,4,275,0.1854,0.2342,-0.2058,97,40,94,1,28,0,1,84009187
84000144,481.212,2,1,1,6,3,6,6,275,-0.3381,2.5108,0.6169,97,40,94,1,28,0,1,84010362
84000144,316.692,2,2,2,3,3,4,4,275,-0.4725,-1.4595,-1.3504,97,40,94,1,28,0,1,84010393
84000144,318.548,2,1,2,2,3,2,2,250,-0.3381,-0.8631,-1.8276,97,40,94,1,28,0,1,84010550
84000144,403.607,1,1,1,3,3,2,2,50,-0.1985,1.8712,0.2724,97,40,94,1,28,0,1,84000575
84000144,358.18,1,1,2,1,3,0,1,250,0.0951,-0.2016,-1.7436,97,40,94,1,28,0,1,84001029
84000144,573.857,1,1,2,4,4,1,1,250,0.3171,-0.5981,-2.1579,97,40,94,1,28,0,1,84001266
84000144,367.775,1,2,2,2,2,1,1,50,-0.5917,-1.4288,-2.4632,97,40,94,1,28,0,1,84001738
84000144,382.639,1,1,2,1,2,2,2,60,-0.6981,-1.2608,-1.0232,97,40,94,1,28,0,1,84002313
84000144,300.461,1,1,1,1,3,2,2,55,-0.3381,-0.344,-1.2855,97,40,94,1,28,0,1,84004399
84000144,385.316,1,1,1,2,4,1,1,275,0.3171,-0.0064,-1.8991,97,40,94,1,28,0,1,84004484
84000144,441.758,1,1,2,1,3,0,0,250,0.2947,-0.6919,-2.6452,97,40,94,1,28,0,1,84004684
84000144,452.946,1,2,1,1,3,1,2,250,-0.3381,-1.5254,-1.7817,97,40,94,1,28,0,1,84006094
84000144,338.097,1,1,2,2,3,0,0,0,-0.7346,-1.379,-2.8726,97,40,94,1,28,0,1,84006276
84000144,361.925,1,1,2,2,3,1,1,250,-0.1515,-1.1645,-2.366,97,40,94,1,28,0,1,84006848
84000144,302.323,1,1,1,2,3,1,1,50,-0.3381,0.1202,-1.8939,97,40,94,1,28,0,1,84007055
84000144,440.743,1,1,2,1,4,0,4,250,2.5915,-1.8022,-1.745,97,40,94,1,28,0,1,84005085
84000144,296.385,1,2,2,2,2,1,1,50,-0.9638,-1.6245,-2.2665,97,40,94,1,28,0,1,84007292
84000144,596.054,1,1,2,2,4,0,0,55,0.9357,-0.9803,-2.7261,97,40,94,1,28,0,1,84007593
84000144,414.259,1,1,1,3,3,0,0,250,0.1313,1.083,-1.9678,97,40,94,1,28,0,1,84009784
84000144,353.927,1,1,2,2,3,0,1,55,-0.4725,-1.6124,-2.5306,97,40,94,1,28,0,1,84009871
84000144,452.433,1,1,2,1,3,0,0,50,-0.3381,-2.5567,-3.3054,97,40,94,1,28,0,1,84010012
84000144,571.252,2,1,2,1,3,4,4,250,-0.6239,-1.0672,-0.2144,97,40,94,1,28,0,1,84000309
84000144,458.738,2,1,2,3,3,4,4,330,-0.5942,0.0872,-0.658,97,40,94,1,28,0,1,84001885
84000144,523.453,2,1,2,2,3,1,4,275,-0.3381,0.8084,0.1236,97,40,94,1,28,0,1,84008351
84000144,448.915,2,1,2,2,3,1,1,50,0.2067,-1.1561,-2.001,97,40,94,1,28,0,1,84008481
84000144,354.232,2,1,2,3,3,2,2,500,0.3645,-0.9916,-1.8748,97,40,94,1,28,0,1,84010334
84000148,499.091,2,1,2,3,4,5,6,250,0.6642,0.9071,0.6475,6.98554831863362,11.5124861742395,39.2895747481818,1,23,0,1,84000372
84000148,394.662,2,1,2,3,4,4,4,225,0.3998,1.2182,-0.511,6.97858134935996,11.5298261758102,39.295509850667,1,23,0,1,84000677
84000148,462.134,2,1,2,1,3,5,6,250,-0.1613,0.9359,0.3274,6.96009239821275,11.5380327420936,39.2676010601186,1,23,0,1,84000716
84000148,577.113,2,1,2,3,4,4,4,225,1.5611,-0.0125,-0.1574,6.99339725057666,11.5327291817196,39.2833539163957,1,23,0,1,84001714
84000148,480.178,2,1,2,3,4,6,6,250,2.5915,0.6039,0.6394,6.97301102430081,11.5250965860778,39.3032179343397,1,23,0,1,84002378
84000148,471.608,2,1,2,5,4,5,6,225,0.6642,1.6419,1.5168,7.00777367128499,11.530027010316,39.290818566724,1,23,0,1,84005374
84000148,484.277,2,1,2,2,4,5,5,250,2.5915,0.6148,0.2798,6.9948034463247,11.5410837082107,39.2836953952735,1,23,0,1,84005732
84000148,514.737,2,1,1,5,4,4,6,50,0.6642,0.6022,0.7421,6.998462066481,11.5242257942169,39.275283437925,1,23,0,1,84006013
84000148,297.112,2,1,2,1,3,4,4,300,-0.3381,-0.4599,-1.1277,7.01026714037073,11.5273962689958,39.3217189011607,1,23,0,1,84006089
84000148,465.867,2,1,1,5,4,5,6,250,0.9357,0.3755,0.4521,6.9662873812351,11.5477823978933,39.3020404878994,1,23,0,1,84006206
84000148,555.264,2,1,2,5,3,6,6,275,-0.082,1.926,1.3732,6.99023881265274,11.5505440070934,39.297969855447,1,23,0,1,84007608
84000148,561.786,2,1,2,2,4,5,6,225,2.5915,0.7089,-0.1899,6.98602503740354,11.5628530658417,39.2842625199568,1,23,0,1,84008013
84000148,482.547,2,1,1,3,2,6,6,250,-0.358,0.1342,0.8387,7.00712059339283,11.5215957152785,39.3062295359834,1,23,0,1,84008567
84000148,507.839,2,1,1.7802032551197,1,3,4,4,250,-0.4725,-0.2148,-0.2938,6.98350804391736,11.5442022062559,39.280503682471,1,23,0,1,84010213
84000148,460.197,2,1,2,1,3,4,4,250,0.1313,-0.7906,-0.8153,6.98031721667324,11.5539511817908,39.2629299495546,1,23,0,1,84011119
84000148,562.864,1,1,1,4,4,5,5,275,-0.4675,1.2136,1.1362,6.9702444440153,11.5352066485093,39.2986983174357,1,23,0,1,84000606
84000148,554.855,1,1,2,2,4,6,6,250,0.5827,0.4368,1.0945,6.97343039138947,11.53411215491,39.3111294446995,1,23,0,1,84000834
84000148,370.144,1,1,2,4,2,6,6,250,-1.3003,0.0311,0.6768,6.98742190985457,11.563397231738,39.2872604422084,1,23,0,1,84001233
84000148,578.063,1,1,1,4,3,5,6,250,-0.3381,1.2588,1.3346,6.99227347076052,11.5353641897132,39.2983896492942,1,23,0,1,84001617
84000148,622.351,1,1,2,5,3,4,6,250,-0.5064,0.7711,0.5975,6.97518019174257,11.5353676009001,39.2903636656902,1,23,0,1,84002751
84000148,601.118,1,1,1,4,3,6,6,275,-0.3381,2.8374,1.8321,6.99691402492803,11.5441966163452,39.3217893371392,1,23,0,1,84003359
84000148,470.575,1,1,1,3,2,6,6,45,-0.4348,0.2673,0.0404,6.99464174149327,11.5399579184701,39.289019404566,1,23,0,1,84004031
84000148,655.383,1,1,2,3,1,6,6,250,-1.4215,0.5928,0.8833,7.00583444003523,11.5317652250688,39.3090571574408,1,23,0,1,84005912
84000148,492.753,1,1,1,3,1,4,4,250,-0.3503,1.1394,-0.0647,6.98078922861472,11.5507447010178,39.3419467117416,1,23,0,1,84007027
84000148,398.075,1,1,2,2,4,6,6,50,1.5611,-0.9086,0.6414,6.98906126422078,11.5253889822432,39.2971198472516,1,23,0,1,84007218
84000148,392.765,1,1,2,2,4,6,6,361.984016607525,0.6642,-0.073,0.7832,6.98010268381694,11.5786921497116,39.2928036189504,1,23,0,1,84007857
84000148,521.117,1,1,2,3,2,6,6,250,-1.2158,-0.4208,0.1801,6.98163614131896,11.5534976180431,39.2935405506257,1,23,0,1,84008509
84000148,471.132,1,1,1,4,2,6,6,250,-0.401,2.2079,1.4768,6.99204620844668,11.5247922163882,39.2967992235768,1,23,0,1,84008884
84000148,365.338,1,2,2,2,3,4,4,227.275373223029,-0.5753,-0.9481,-1.0798,6.9947836208379,11.5178133245299,39.3084857449588,1,23,0,1,84010351
84000148,618.675,1,1,1,4,3,6,6,250,1.0676,1.653,1.4795,6.98324365732071,11.532348318773,39.2613941917033,1,23,0,1,84010414
84000149,483.876,2,1,2,1,4,5,5,250,1.0594,-1.3484,0.112,10,35,65,2,33,0,1,84001057
84000149,457.819,2,1,2,3,4,6,6,-39.5081095499511,0.6642,-0.1096,0.1912,10,35,65,2,33,0,1,84001463
84000149,412.32,2,1,2,1,4,5,5,225,1.5043,0.1293,-0.0062,10,35,65,2,33,0,1,84003856
84000149,575.198,2,1,1,4,4,6,6,275,0.9646,0.8279,1.0598,10,35,65,2,33,0,1,84005651
84000149,427.623,2,1,2,3,4,6,6,275,2.5915,0.6392,0.9416,10,35,65,2,33,0,1,84005691
84000149,559.442,2,1,2,2,2,6,6,250,-0.5917,-0.0114,0.0971,10,35,65,2,33,0,1,84006438
84000149,569.242,2,1,2,1,4,5,5,250,0.9357,-0.2647,0.283,10,35,65,2,33,0,1,84007436
84000149,410.05,2,1,2,2,3,4,4,50,-0.4725,0.1312,0.35,10,35,65,2,33,0,1,84008555
84000149,646.356,2,1,1,6,3,6,6,250,1.0676,2.431,1.7034,10,35,65,2,33,0,1,84008643
84000149,501.876,2,1,2,2,4,5,6,250,2.5915,1.1318,0.8127,10,35,65,2,33,0,1,84008753
84000149,541.679,2,1,2,1,4,6,6,250,0.3171,-0.4541,0.4985,10,35,65,2,33,0,1,84008986
84000149,527.456,2,1,2,2,4,5,5,250,2.5915,0.763,0.0408,10,35,65,2,33,0,1,84009325
84000149,461.297,2,1,2,5,2,6,6,250,-1.0536,0.1332,0.7143,10,35,65,2,33,0,1,84009800
84000149,403.11,1,1,2,3,3,4,4,250,0.4638,-0.4291,0.0821,10,35,65,2,33,0,1,84001908
84000149,489.19,1,2,2,1,2,4,4,250,-0.8616,-2.2821,-1.1155,10,35,65,2,33,0,1,84002879
84000149,432.643,1,1,2,3,2,4,4,250,-0.9338,0.7713,-0.6133,10,35,65,2,33,0,1,84003745
84000149,465.182,1,1,1,2,2,5,5,250,-0.8427,-0.2059,-0.2509,10,35,65,2,33,0,1,84005486
84000149,366.949,1,1,2,1,4,6,6,160.379061276335,-0.378,-0.5742,0.2684,10,35,65,2,33,0,1,84006971
84000149,495.101,1,1,1,3,3,5,6,450,0.5643,0.0315,0.7596,10,35,65,2,33,0,1,84007406
84000149,500.086,1,1,1,1,3,6,6,250,0.514,-0.2357,0.5788,10,35,65,2,33,0,1,84007769
84000149,416.339,1,1,2,3,4,6,6,250,0.9646,0.5411,0.1617,10,35,65,2,33,0,1,84008453
84000149,468.917,1,1,2,1,2,2,4,250,-0.6981,-1.6298,-1.289,10,35,65,2,33,0,1,84008692
84000149,444.732,1,1,1,2,3,4,4,275,-0.89,-0.0409,-0.0026,10,35,65,2,33,0,1,84008742
84000149,327.174,1,1,1,3,3,2,6,50,0.0248,1.1613,-0.003,10,35,65,2,33,0,1,84009844
84000149,470.198,1,1,2,2,3,4,4,250,0.2947,-0.5213,0.0689,10,35,65,2,33,0,1,84010654
84000149,346.909,1,1,2,1,3,5,5,50,0.7555,-0.2926,0.2521,10,35,65,2,33,0,1,84010702
84000149,576.49,1,2,2,4,3,4,4,250,0.1313,-1.6489,-1.4614,10,35,65,2,33,0,1,84010879
84000149,403.152,1,1,2,1,2,4,4,275,-0.5917,-0.3439,-0.8991,10,35,65,2,33,0,1,84004214
84000149,418.391,1,1,2,1,4,2,6,60,1.398,-1.6326,-0.8025,10,35,65,2,33,0,1,84006416
84000149,437.315,1,1,2,2,3,5,5,50,0.2947,-0.3236,-0.7925,10,35,65,2,33,0,1,84007058
84000149,389.449,1,1,2,1,2,6,6,90,-0.983,0.2322,-0.0345,10,35,65,2,33,0,1,84009192
84000149,318.99,2,2,2,1,4,4,4,45,-0.6896,-1.9782,-1.1374,10,35,65,2,33,0,1,84003142
84000149,384.93,2,1,2,1,4,6,6,275,-0.0644,0.1557,0.2474,10,35,65,2,33,0,1,84005005
84000149,369.928,2,1,2,2,1,5,5,120,-1.902,-0.6308,-0.4715,10,35,65,2,33,0,1,84005707
84000149,351.508,2,1,2,2,4,4,4,65,1.0594,-0.0123,-0.302,10,35,65,2,33,0,1,84010740
84000150,383.431,2,1,2,1,1,4,4,360,-0.6335,-0.0291,-0.4322,33,10,62,2,38,0,1,84000396
84000150,401.393,2,1,1,2,3,4,4,60,1.0676,-0.0489,-1.0593,33,10,62,2,38,0,1,84000607
84000150,427.518,2,1,2,1,1,1,1,400,-1.1897,-1.0041,-2.2038,33,10,62,2,38,0,1,84000642
84000150,447.153,2,1,2,3,2,4,4,360,-1.3055,-0.1518,0.184,33,10,62,2,38,0,1,84000894
84000150,423.472,2,1,2,3,4,4,4,450,1.5611,0.7355,0.0141,33,10,62,2,38,0,1,84001262
84000150,405.113,2,1,2,2,2,4,6,600,-1.0362,0.7696,0.7829,33,10,62,2,38,0,1,84001519
84000150,356.842,2,1,1,2,3,4,4,405.552103420208,-0.1613,1.8956,-0.2,33,10,62,2,38,0,1,84003621
84000150,516.241,2,1,1,3,2,6,6,425,-1.1467,0.1507,0.7621,33,10,62,2,38,0,1,84003723
84000150,511.085,2,1,2,3,3,4,6,475,-0.5753,0.5262,0.0736,33,10,62,2,38,0,1,84005513
84000150,407.794,2,1,2,1,2,4,4,230,-0.5917,-0.6062,-0.7476,33,10,62,2,38,0,1,84006588
84000150,404.159,2,1,2,1,3,6,6,120,0.0248,0.3052,0.7776,33,10,62,2,38,0,1,84007387
84000150,386.792,2,1,1,1,3,4,4,600,-0.3381,-0.4053,-0.5704,33,10,62,2,38,0,1,84007410
84000150,469.148,2,1,2,4,3,4,4,475,-0.7165,1.2392,0.5919,33,10,62,2,38,0,1,84008403
84000150,409.769,2,1,2,1,3,0,0,600,-0.7657,-0.8822,-2.9518,33,10,62,2,38,0,1,84011223
84000150,427.973,1,1,1,2,4,4,5,270,0.6642,-0.3336,0.5263,33,10,62,2,38,0,1,84000384
84000150,383.632,1,1,2,1,2,6,6,450,-0.9024,-0.4008,0.5181,33,10,62,2,38,0,1,84001203
84000150,436.59,1,1,2,1,3,4,4,450,-0.4725,-0.0618,0.1137,33,10,62,2,38,0,1,84001694
84000150,329.118,1,1,2,3,4,0,1,375,0.4906,0.5427,-1.9322,33,10,62,2,38,0,1,84001817
84000150,397.53,1,1,1,3,3,2,4,180,-0.8307,0.0742,-0.3392,33,10,62,2,38,0,1,84002811
84000150,339.775,1,1,2,3,3,5,5,450,-0.5064,0.3505,-0.2142,33,10,62,2,38,0,1,84004190
84000150,269.678,1,1,2,1,3,2,2,300,-0.4725,-1.3352,-1.7325,33,10,62,2,38,0,1,84005643
84000150,404.348,1,1,1,4,4,5,5,450,0.2493,0.5552,0.2754,33,10,62,2,38,0,1,84006132
84000150,290.798,1,1,1,4,3,5,5,270,1.0676,1.7579,1.0263,33,10,62,2,38,0,1,84007850
84000150,361.278,1,1,2,4,3,1,1,600,-0.5064,-0.7653,-1.992,33,10,62,2,38,0,1,84007871
84000150,320.586,1,1,2,1,2,2,2,180,-0.8828,-0.9371,-1.5862,33,10,62,2,38,0,1,84007981
84000150,363.989,2,1,1,1,3,4,4,395.109801584383,-0.0099,2.081,0.7153,33,10,62,2,38,0,1,84004574
84000150,404.378,2,1,2,1,3,4,4,180,-0.4725,0.5924,0.3128,33,10,62,2,38,0,1,84005783
84000150,502.258,2,1,1,3,3,4,4,180,-0.3381,1.1051,0.5426,33,10,62,2,38,0,1,84006712
84000150,523.861,2,1,1,3,3,6,6,270,-0.3381,1.4076,1.5133,33,10,62,2,38,0,1,84008787
84000150,452.025,1,1,2,3,4,4,4,240,0.6642,-1.1606,-1.4472,33,10,62,2,38,0,1,84002230
84000150,508.571,1,1,1,3,2,6,6,120,-0.2389,0.4869,0.5137,33,10,62,2,38,0,1,84006952
84000150,562.445,1,1,2,3,2,6,6,90,-1.1063,-0.7598,0.3862,33,10,62,2,38,0,1,84007239
84000152,559.394,2,1,2,3,2,5,5,200,-0.9214,0.1517,0.0434,2,18,32,1,28,0,1,84002596
84000152,499.915,2,1,2,5,2,4,6,275,-1.5735,0.8367,0.0843,2,18,32,1,28,0,1,84004598
84000152,542.839,2,1,2,4,3,6,6,250,1.0676,1.4592,1.367,2,18,32,1,28,0,1,84000403
84000152,578.354,2,1,2,6,1,6,6,275,-1.6857,-0.0393,0.2997,2,18,32,1,28,0,1,84000480
84000152,497.938,2,1,2,3,4,4,4,250,1.1245,-0.3114,-0.6599,2,18,32,1,28,0,1,84001014
84000152,642.332,2,1,2,4,4,4,4,225,1.398,0.8071,-0.3728,2,18,32,1,28,0,1,84001807
84000152,321.162,2,1,1,1,2,2,2,300,-0.5917,-0.3269,-1.0933,2,18,32,1,28,0,1,84002057
84000152,585.788,2,1,1,4,2,6,6,225,-0.7768,1.661,1.4205,2,18,32,1,28,0,1,84002161
84000152,424.641,2,1,2,1,4,4,4,275,0.6642,-1.9519,-1.5314,2,18,32,1,28,0,1,84003883
84000152,407.059,2,1,2,2,3,4,4,593.444896056638,0.4638,0.5346,-0.4936,2,18,32,1,28,0,1,84004199
84000152,403.955,2,1,2,1,4,4,6,250,0.9357,0.4022,0.4206,2,18,32,1,28,0,1,84005015
84000152,454.536,2,1,2,2,3,4,4,275,1.0676,0.4904,0.11,2,18,32,1,28,0,1,84005974
84000152,446.786,2,2,2,1,3,4,4,225,-0.4725,-1.3893,-0.932,2,18,32,1,28,0,1,84007298
84000152,368.812,2,1,2,1,3,4,4,250,0.0745,0.6266,-0.2118,2,18,32,1,28,0,1,84008956
84000152,536.196,2,1,2,4,2,4,4,275,-0.8205,-0.6988,-0.4923,2,18,32,1,28,0,1,84009435
84000152,440.841,2,1,1,1,4,2,2,45,0.7701,-0.3578,-1.3733,2,18,32,1,28,0,1,84009680
84000152,377.484,2,1,2,1,3,5,6,275,-0.3381,0.3587,-0.2566,2,18,32,1,28,0,1,84010508
84000152,564.545,1,1,1,4,4,4,4,225,2.5915,0.4146,-0.2278,2,18,32,1,28,0,1,84000498
84000152,521.65,1,1,2,1,3,6,6,315,-0.231,-0.5408,-0.5872,2,18,32,1,28,0,1,84001818
84000152,498.368,1,1,2,1,4,6,6,250,0.7279,0.4376,0.8675,2,18,32,1,28,0,1,84002618
84000152,566.722,1,1,2,4,3,6,6,385,-0.3381,1.0849,1.1054,2,18,32,1,28,0,1,84002635
84000152,511.062,1,1,1,4,3,6,6,225,0.0248,0.3898,0.5607,2,18,32,1,28,0,1,84003464
84000152,401.571,1,1,2,2,3,4,4,300,-0.7577,-0.6318,-0.7156,2,18,32,1,28,0,1,84004167
84000152,545.033,1,1,2,3,1,4,4,250,-1.2082,-1.4706,-0.342,2,18,32,1,28,0,1,84004318
84000152,454.731,1,1,1,3,3,2,2,225,-0.3381,-1.5348,-1.7645,2,18,32,1,28,0,1,84004889
84000152,421.788,1,1,1,1,3,4,4,225,-0.3381,-0.1991,-0.5566,2,18,32,1,28,0,1,84005003
84000152,576.916,1,1,2,2,3,5,5,250,0.0371,-0.1544,0.0136,2,18,32,1,28,0,1,84006345
84000152,355.032,1,1,2,2,3,2,2,315,-0.3381,-1.2404,-1.9249,2,18,32,1,28,0,1,84006845
84000152,488.869,1,1,2,3,3,4,5,250,-0.1985,0.4604,0.7561,2,18,32,1,28,0,1,84007487
84000152,571.657,1,1,1,3,3,6,6,275,0.0248,1.3976,1.3443,2,18,32,1,28,0,1,84007522
84000152,534.52,1,1,2,4,3,4,6,500,-0.3381,0.6548,0.7407,2,18,32,1,28,0,1,84007581
84000152,433.787,1,2,1,1,2,2,2,250,-0.9585,-2.6943,-2.2319,2,18,32,1,28,0,1,84008908
84000152,388.892,1,1,1,3,2,4.72390158872973,5.00018738206695,-167.409251091668,-1.2158,0.0498,0.0154468419333517,2,18,32,1,28,0,1,84009223
84000152,591.693,1,1,2,4,3,6,6,250,-0.1613,0.7786,1.0962,2,18,32,1,28,0,1,84011225
84000152,441.596,1,1,1,1,4,4,4,175,1.5043,0.3198,0.254,2,18,32,1,28,0,1,84000557
84000152,596.2,1,1,2,5,3,6,6,275,-0.3381,0.5178,1.1037,2,18,32,1,28,0,1,84002269
84000152,538.684,1,1,1,3,3,6,6,200,-0.3381,1.0618,1.2209,2,18,32,1,28,0,1,84008731
84000154,584.222,1,1,2,5,4,2,6,200,0.5423,0.7512,1.0861,5,10,9,2,28,0,1,84004002
84000154,455.367,1,1,2,2,3,4,4,200,-0.8021,-0.1785,-0.3217,5,10,9,2,28,0,1,84006156
84000154,436.383,1,1,2,3,3,5,6,200,-0.5064,-0.5042,0.0462,5,10,9,2,28,0,1,84007076
84000154,488.547,1,1,1,3,2,5,5,225,-1.1982,0.2659,0.478,5,10,9,2,28,0,1,84009006
84000154,588.846,1,1,1,4,4,4,4,225,0.0073,1.3754,0.3113,5,10,9,2,28,0,1,84010260
84000154,500.34,2,1,2,1,3,6,6,200,-0.7346,0.3182,0.7203,5,10,9,2,28,0,1,84001117
84000154,664.994,2,1,1,3,2,4,4,200,-0.5917,1.3708,0.2683,5,10,9,2,28,0,1,84003170
84000154,559.646,2,1,2,3,4,5,5,225,2.5915,0.7104,0.7653,5,10,9,2,28,0,1,84006581
84000154,501.13,2,1,2,3,4,5,5,200,0.3171,-0.2921,-0.5743,5,10,9,2,28,0,1,84008921
84000154,680.183,2,1,1,5,3,6,6,40,-0.8444,-0.1032,0.4415,5,10,9,2,28,0,1,84010000
84000154,591.776,2,1,1,6,2,4,4,225,-0.9089,0.2424,-0.539,5,10,9,2,28,0,1,84001072
84000154,542.26,2,1,2,5,3,6,6,200,-0.3381,0.1716,0.8524,5,10,9,2,28,0,1,84001291
84000154,515.579,2,1,2,4,3,6,6,225,-0.3381,1.241,1.2661,5,10,9,2,28,0,1,84003208
84000154,519.269,2,1,2,3,3,6,6,225,-0.3381,0.3924,0.9749,5,10,9,2,28,0,1,84004462
84000154,340.397,2,1,1,5,3,6,6,40,-0.4725,0.9845,0.7792,5,10,9,2,28,0,1,84005313
84000154,555.637,2,1,1,3,4,6,6,225,1.4481,1.4507,0.9506,5,10,9,2,28,0,1,84005431
84000154,532.904,2,1,2,3,4,6,6,200,2.5915,0.7489,0.796,5,10,9,2,28,0,1,84005495
84000154,403.448,2,1,2,1,9,5,5,227.419735939034,4.6664031749832,-1.1185,-0.94,5,10,9,2,28,0,1,84006432
84000154,568.209,2,1,2,3,4,6,6,200,0.6642,0.6912,0.9194,5,10,9,2,28,0,1,84007296
84000154,473.423,2,1,2,3,2,6,6,200,-1.2283,0.4084,0.1956,5,10,9,2,28,0,1,84007501
84000154,620.22,2,1,2,4,4,6,6,225,-0.3182,0.7698,0.9483,5,10,9,2,28,0,1,84007611
84000154,345.342,2,1,2,1,4,4,4,45,2.5915,-0.7572,-1.051,5,10,9,2,28,0,1,84008222
84000154,548.175,2,1,1,4,3,6,6,200,-0.4725,2.1114,1.4207,5,10,9,2,28,0,1,84008446
84000154,433.611,2,1,2,1,4,6,6,200,1.0269,1.5663,1.1584,5,10,9,2,28,0,1,84008962
84000154,473.404,2,1,2,3,4,5,5,200,0.3549,0.2481,-0.1485,5,10,9,2,28,0,1,84010023
84000154,501.134,2,1,2,4,3,6,6,200,-0.0774,0.2355,0.256,5,10,9,2,28,0,1,84010290
84000154,537.564,1,1,2,5,3,6,6,200,-0.3381,0.8807,0.7824,5,10,9,2,28,0,1,84000562
84000154,615.313,1,1,2,3,4,5,5,225,0.9357,1.211,0.536,5,10,9,2,28,0,1,84000893
84000154,532.394,1,1,1,4,3,5,6,225,-0.3381,0.4943,0.9917,5,10,9,2,28,0,1,84003135
84000154,546.293,1,1,2,4,4,4,6,225,-0.2015,0.8067,1.2305,5,10,9,2,28,0,1,84003355
84000154,579.174,1,1,1,2,3,6,6,200,-0.4725,0.6173,0.8923,5,10,9,2,28,0,1,84003360
84000154,373.945,1,1,2,2,2,4,4,225,-0.5917,-1.5468,-1.4238,5,10,9,2,28,0,1,84003641
84000154,429.057,1,1,2,1,4,4,5,225,-0.0621,-0.0852,0.0803,5,10,9,2,28,0,1,84006614
84000154,632.15,1,1,2,4,3,6,6,200,-0.5753,-0.4876,0.4862,5,10,9,2,28,0,1,84009041
84000154,461.565,1,1,2,3,4,6,6,225,0.6642,1.1012,0.0162,5,10,9,2,28,0,1,84010741
84000156,582.161,2,1,1,3,4,4,6,275,-0.4649,0.8698,0.7371,16,14,22,2,28,0,1,84006764
