"V1","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","Y","CNTSTUID","SCHID"
1,1,1,1,4,2,6,6,400,-1.1016,1.3955,1.3849,17,12,57,2,28,0,595.555,84003519,84000124
1,1,1,2,4,1,5,5,450,-1.3473,0.0689,-0.0284,17,12,57,2,28,0,480.273,84004396,84000124
1,1,1,2,6,3,6,6,450,0.1313,1.0214,1.0821,17,12,57,2,28,0,589.839,84004917,84000124
1,1,1,1,3,4,6,6,450,1.1245,1.2556,1.1682,17,12,57,2,28,0,535.565,84006079,84000124
1,1,1,2,6,3,6,6,425,-0.3381,0.8022,0.113,17,12,57,2,28,0,387.458,84006308,84000124
1,1,1,2,1,4,4,4,105,0.412,-0.9478,-1.307,17,12,57,2,28,0,406.662,84006415,84000124
1,1,1,2,2,3,NA,NA,350,0.2947,-0.7463,-1.0865,17,12,57,2,28,0,484.638,84007316,84000124
1,1,1,1,3,3,4,6,250,-0.5753,0.9885,0.4501,17,12,57,2,28,0,516.767,84007749,84000124
1,1,1,2,5,4,5,5,450,2.5915,0.3818,0.5206,17,12,57,2,28,0,468.13,84009595,84000124
1,1,1,2,3,3,4,4,450,-0.4838,-1.0872,-1.2136,17,12,57,2,28,0,659.196,84010329,84000124
1,1,1,2,3,4,4,4,475,0.5599,-0.1555,-1.0159,17,12,57,2,28,0,454.949,84010480,84000124
1,1,1,1,6,2,6,6,550,-0.8427,0.7791,1.365,17,12,57,2,28,0,358.411,84010914,84000124
1,1,1,2,2,3,4,4,600,-0.3381,-0.0723,-1.0473,17,12,57,2,28,0,384.529,84004597,84000124
1,2,1,1,4,4,4,4,425,0.75,1.6782,0.2219,17,12,57,2,28,0,502.22,84001315,84000124
1,2,NA,NA,4,1,4,4,NA,-0.8764,1.6463,-0.3537,17,12,57,2,28,0,308.266,84003653,84000124
1,2,1,2,1,3,4,4,350,-0.0451,-0.2814,-1.0621,17,12,57,2,28,0,417.406,84003719,84000124
1,2,1,2,1,1,4,4,NA,-1.1955,-1.8293,-1.3564,17,12,57,2,28,0,502.751,84006871,84000124
1,1,1,2,6,3,4,6,200,-0.5064,-0.4134,0.7201,3,12,30,1,23,0,656.842,84000353,84000125
1,1,1,2,3,3,4,4,200,-0.3381,0.0308,-0.6788,3,12,30,1,23,0,493.903,84000501,84000125
1,1,1,2,3,4,6,6,225,0.3171,0.4473,0.8298,3,12,30,1,23,0,498.624,84003484,84000125
1,1,1,2,1,3,6,6,90,-0.7311,0.0877,-0.1402,3,12,30,1,23,0,313.722,84003542,84000125
1,1,1,2,5,2,6,6,225,-0.8616,-0.3281,0.5448,3,12,30,1,23,0,607.602,84003563,84000125
1,1,1,2,4,3,6,6,200,-0.4725,1.3205,0.2828,3,12,30,1,23,0,414.159,84005628,84000125
1,1,1,1,5,3,6,6,200,0.2067,1.5634,1.4879,3,12,30,1,23,0,454.831,84006221,84000125
1,1,1,2,1,3,2,4,200,-0.7089,-1.5857,-1.1075,3,12,30,1,23,0,451.577,84006843,84000125
1,1,1,2,4,3,4,5,200,-0.1985,0.0454,0.1696,3,12,30,1,23,0,613.739,84007842,84000125
1,1,1,1,4,4,6,6,200,2.5915,1.0446,1.4212,3,12,30,1,23,0,627.34,84008496,84000125
1,1,1,1,3,1,4,4,40,-1.4894,0.2044,-0.3257,3,12,30,1,23,0,451.089,84008583,84000125
1,1,1,2,3,4,6,6,225,0.6642,-0.8724,0.3448,3,12,30,1,23,0,542.724,84008661,84000125
1,1,2,2,1,3,0,0,360,-0.8913,-2.905,-3.4334,3,12,30,1,23,0,472.828,84009141,84000125
1,2,1,2,2,1,4,4,200,-3.1297,0.2424,0.4322,3,12,30,1,23,0,592.34,84000725,84000125
1,2,1,2,2,3,4,4,200,-0.5753,-0.0802,-0.203,3,12,30,1,23,0,627.964,84000785,84000125
1,2,1,2,4,2,6,6,200,-1.1982,1.3577,0.9371,3,12,30,1,23,0,492.258,84001895,84000125
1,2,1,NA,1,4,5,5,200,-0.0251,0.8726,0.3703,3,12,30,1,23,0,487.903,84002090,84000125
1,2,1,2,5,4,6,6,225,2.5915,1.1672,0.7431,3,12,30,1,23,0,472.431,84004705,84000125
1,2,1,1,3,4,6,6,225,0.6642,0.6719,0.8297,3,12,30,1,23,0,533.979,84008228,84000125
1,2,1,1,3,1,6,6,225,-1.5645,1.2342,1.1603,3,12,30,1,23,0,508.145,84009495,84000125
1,2,1,2,3,3,4,4,225,-0.3627,-0.5373,0.1663,3,12,30,1,23,0,482.809,84010912,84000125
1,1,1,NA,4,3,6,6,225,-0.4725,0.1083,0.4779,3,12,30,1,23,0,420.694,84001205,84000125
1,1,1,2,3,3,4,6,225,0.5643,-1.1285,0.6639,3,12,30,1,23,0,490.841,84002327,84000125
1,1,1,2,3,2,6,6,0,-1.072,0.1498,0.7204,3,12,30,1,23,0,592.811,84003939,84000125
1,2,1,2,3,4,4,4,45,0.5423,0.1563,-0.2814,3,12,30,1,23,0,618.213,84004531,84000125
1,1,1,2,3,3,5,5,225,-0.6239,-0.7876,-0.4258,3,12,30,1,23,0,440.512,84006129,84000125
1,2,1,1,4,2,6,6,200,-0.9021,0.5868,0.6331,3,12,30,1,23,0,604.297,84006572,84000125
1,1,1,1,4,2,6,6,200,-0.7309,1.4286,1.459,3,12,30,1,23,0,418.932,84007753,84000125
1,2,1,2,3,4,5,6,225,2.5915,-0.3673,0.6957,3,12,30,1,23,0,590.705,84009173,84000125
1,2,1,2,5,3,4,4,200,-0.3381,1.2632,0.3114,3,12,30,1,23,0,607.598,84010763,84000125
1,1,1,2,1,4,4,4,400,0.3171,-0.0127,-0.1575,90,10,92,1,28,0,417.263,84004339,84000129
1,2,1,2,1,3,5,5,270,-0.3381,-0.58,-0.0808,90,10,92,1,28,0,468.837,84001343,84000129
1,2,2,2,1,9,4,4,NA,-1.2378,-1.3614,-0.9329,90,10,92,1,28,0,393.854,84001643,84000129
1,2,1,2,1,3,6,6,600,-0.9105,-0.1301,0.1836,90,10,92,1,28,0,373.855,84002238,84000129
1,2,1,2,1,4,4,4,90,0.9646,-1.0058,-1.287,90,10,92,1,28,0,486.27,84004408,84000129
1,2,1,2,1,3,5,5,195,-0.5753,-0.0545,-0.5283,90,10,92,1,28,0,482.682,84004573,84000129
1,2,NA,NA,2,3,4,4,285,-0.082,0.0244,-0.1997,90,10,92,1,28,0,444.518,84004881,84000129
1,2,1,1,3,3,4,4,270,-0.3381,0.1225,-0.2111,90,10,92,1,28,0,597.557,84005033,84000129
1,2,NA,NA,1,9,6,6,NA,NA,-1.0365,0.1748,90,10,92,1,28,0,361.869,84005165,84000129
1,2,1,2,2,3,6,6,240,-0.082,-1.2873,-0.6342,90,10,92,1,28,0,532.132,84005353,84000129
1,2,1,2,3,3,4,4,270,-0.5064,-0.4023,-0.0527,90,10,92,1,28,0,584.758,84005680,84000129
1,2,2,2,2,4,5,5,240,0.5599,-1.4858,-1.0543,90,10,92,1,28,0,334.109,84006223,84000129
1,2,1,1,1,1,6,6,180,NA,-0.1144,-0.1412,90,10,92,1,28,0,351.754,84006461,84000129
1,2,1,2,1,4,4,4,90,0.1643,-0.7679,-0.807,90,10,92,1,28,0,586.776,84007900,84000129
1,2,1,1,3,4,6,6,450,2.5915,1.7839,1.321,90,10,92,1,28,0,566.762,84008060,84000129
1,2,1,1,1,3,2,2,180,-0.6239,-0.2255,-0.1881,90,10,92,1,28,0,457.58,84008621,84000129
1,2,2,2,1,2,4,4,315,-1.072,-1.8821,-1.4015,90,10,92,1,28,0,400.336,84010264,84000129
1,2,1,2,1,1,4,4,380,-2.4078,-1.4557,-0.6671,90,10,92,1,28,0,307.338,84010464,84000129
1,1,1,2,1,3,0,2,55,-0.8021,-1.6209,-2.0536,90,10,92,1,28,0,279.262,84001833,84000129
1,1,1,NA,3,2,6,6,180,-0.8616,0.711,0.6994,90,10,92,1,28,0,428.363,84002229,84000129
1,1,1,1,5,3,6,6,270,-0.3381,1.9582,0.6618,90,10,92,1,28,0,375.412,84002319,84000129
1,1,1,1,1,3,4,4,90,-0.3381,0.8992,-0.5043,90,10,92,1,28,0,295.007,84003467,84000129
1,1,1,2,1,4,4,4,190,0.9357,-0.5274,-0.0987,90,10,92,1,28,0,373.991,84003776,84000129
1,1,1,2,1,3,4,4,360,-0.3381,-0.8913,-1.121,90,10,92,1,28,0,367.707,84004403,84000129
1,1,1,1,1,3,4,4,270,0.1674,-0.0474,-0.8108,90,10,92,1,28,0,411.219,84005250,84000129
1,1,1,2,1,2,6,6,360,-0.1814,-0.8696,0.1185,90,10,92,1,28,0,425.432,84005896,84000129
1,1,1,2,2,9,2,2,15,NA,-1.5478,-2.0172,90,10,92,1,28,0,307.126,84006138,84000129
1,1,1,2,1,3,6,6,315,0.2067,-0.3518,-0.4557,90,10,92,1,28,0,400.192,84006806,84000129
1,1,1,1,2,4,2,2,270,0.6642,-0.209,-1.4219,90,10,92,1,28,0,550.773,84007000,84000129
1,1,1,2,3,3,4,5,120,-0.6239,-0.8517,-0.3253,90,10,92,1,28,0,456.079,84007761,84000129
1,1,1,2,1,2,2,4,180,-1.4464,-0.7266,-0.1719,90,10,92,1,28,0,446.534,84009946,84000129
1,1,1,2,1,2,4,4,270,-1.1407,-1.4178,-0.6945,90,10,92,1,28,0,501.777,84010020,84000129
1,1,1,2,2,4,2,6,240,-0.0523,-0.3401,-0.3895,90,10,92,1,28,0,617.777,84010460,84000129
1,1,1,2,2,3,4,5,270,-0.3381,-0.6,-0.3362,90,10,92,1,28,0,492.236,84010989,84000129
1,1,1,2,2,2,4,4,375,-1.2283,-0.3459,-0.6519,1,15,55,3,28,0,474.735,84000657,84000130
1,1,1,2,3,1,5,5,75,-1.3612,-0.2572,0.0998,1,15,55,3,28,0,653.654,84000977,84000130
1,1,1,1,6,4,6,6,350,2.5915,0.7344,0.584,1,15,55,3,28,0,477.978,84003177,84000130
1,1,1,2,1,3,4,4,375,-0.3381,-0.5495,-0.3548,1,15,55,3,28,0,521.817,84003225,84000130
1,1,1,2,4,3,6,6,375,-0.3381,0.8402,0.6229,1,15,55,3,28,0,491.936,84004064,84000130
1,1,1,2,3,3,5,5,350,-0.3381,1.3251,0.6813,1,15,55,3,28,0,476.358,84005838,84000130
1,1,1,2,4,3,6,6,375,-0.66,0.6157,0.809,1,15,55,3,28,0,530.489,84006066,84000130
1,1,1,2,1,3,5,5,70,-0.6239,0.1655,-0.0962,1,15,55,3,28,0,496.307,84006328,84000130
1,1,1,2,3,3,4,4,375,-0.3501,-0.7518,-0.9664,1,15,55,3,28,0,529.848,84006472,84000130
1,1,1,2,5,4,4,4,375,-0.0621,1.0869,0.5359,1,15,55,3,28,0,544.221,84006665,84000130
1,1,1,2,4,3,6,6,375,-0.1515,1.2533,1.2913,1,15,55,3,28,0,473.457,84007799,84000130
1,1,1,1,6,3,6,6,375,-0.66,0.2774,0.9533,1,15,55,3,28,0,521.46,84008007,84000130
1,1,2,2,4,1,5,5,0,-1.6323,-1.2486,-0.5952,1,15,55,3,28,0,486.212,84008242,84000130
1,1,1,1,6,3,6,6,600,-0.5064,0.9005,0.9963,1,15,55,3,28,0,553.419,84010030,84000130
1,1,1,2,3,3,5,6,375,-0.7577,-0.7443,-0.0421,1,15,55,3,28,0,590.632,84010446,84000130
1,1,1,2,3,2,6,6,350,-0.983,-0.2397,0.164,1,15,55,3,28,0,455.949,84010713,84000130
1,2,1,2,2,4,4,4,350,2.5915,0.6204,0.1372,1,15,55,3,28,0,446.116,84000073,84000130
1,2,1,2,3,3,4,5,350,-0.3381,0.6461,0.8863,1,15,55,3,28,0,467.137,84000537,84000130
1,2,1,2,2,3,5,5,600,-0.3381,0.4578,0.4659,1,15,55,3,28,0,501.75,84000770,84000130
1,2,1,1,3,3,5,5,350,-0.3381,0.8664,0.1821,1,15,55,3,28,0,509.871,84001134,84000130
1,2,1,2,3,4,4,4,75,0.6642,0.6413,0.0415,1,15,55,3,28,0,551.221,84001973,84000130
1,2,2,1,6,4,4,6,375,0.2774,0.7603,1.0068,1,15,55,3,28,0,513.637,84003826,84000130
1,2,1,1,3,4,4,4,0,-0.2015,-1.0747,-1.209,1,15,55,3,28,0,548.156,84003955,84000130
1,2,1,2,2,3,6,6,375,0.7333,0.313,0.6978,1,15,55,3,28,0,560.435,84004861,84000130
1,2,1,2,2,2,5,6,350,-0.8828,-0.3806,0.0089,1,15,55,3,28,0,484.022,84005050,84000130
1,2,1,2,5,3,6,6,225,-0.3381,0.8456,1.2448,1,15,55,3,28,0,580.754,84006608,84000130
1,2,1,1,3,3,5,5,95,-0.3381,-0.2768,-0.5067,1,15,55,3,28,0,431.518,84008779,84000130
1,2,1,2,1,3,4,4,75,-0.3608,-1.0723,-0.5676,1,15,55,3,28,0,441.581,84010729,84000130
1,2,1,2,4,4,6,6,0,-0.0251,0.9667,1.2686,1,15,55,3,28,0,368.078,84011180,84000130
1,2,1,1,3,2,6,6,575,-1.0536,0.3754,0.9687,1,15,55,3,28,0,266.242,84001976,84000130
1,2,1,1,5,3,6,6,600,-0.7346,1.2815,0.1445,1,15,55,3,28,0,360.14,84002446,84000130
1,1,1,2,4,3,6,6,375,-0.3381,-0.6963,0.3475,1,15,55,3,28,0,479.96,84006916,84000130
1,1,1,2,1,3,5,5,350,-0.4725,-0.3159,0.1195,1,15,55,3,28,0,290.744,84008763,84000130
1,1,1,2,4,1,6,6,350,-1.871,-0.126,0.6191,1,15,55,3,28,0,342.683,84008885,84000130
1,2,2,2,2,4,4,4,550,2.5915,-2.0665,-1.5735,1,15,55,3,28,0,382.041,84009279,84000130
1,2,2,2,1,1,2,4,60,-3.1297,-2.6668,-1.9594,1,15,55,3,28,0,364.66,84009659,84000130
1,2,1,1,2,4,6,6,60,2.5915,0.8747,0.9868,2,1,11,2,33,0,465.398,84000795,84000131
1,2,NA,2,2,1,6,6,300,-1.16,0.7304,0.7478,2,1,11,2,33,0,548.334,84001211,84000131
1,2,1,1,1,3,4,4,275,-0.3381,0.0797,0.1657,2,1,11,2,33,0,452.43,84001339,84000131
1,2,1,2,3,3,6,6,275,-0.3381,0.0726,0.8367,2,1,11,2,33,0,541.204,84001407,84000131
1,2,2,2,2,4,6,6,NA,1.5611,-1.7746,-0.4672,2,1,11,2,33,0,267.396,84001615,84000131
1,2,1,2,1,3,4,4,275,-0.5753,-1.0869,-0.9242,2,1,11,2,33,0,497.921,84002623,84000131
1,2,2,2,2,3,5,6,225,-0.3381,-0.7202,-0.0952,2,1,11,2,33,0,400.412,84002722,84000131
1,2,1,1,3,1,4,4,50,-1.6279,1.1365,0.5335,2,1,11,2,33,0,347.454,84003263,84000131
1,2,1,1,4,3,6,6,55,0.0248,2.688,1.6946,2,1,11,2,33,0,622.006,84004234,84000131
1,2,1,1,5,4,6,6,60,0.6642,1.6193,0.8052,2,1,11,2,33,0,610.9,84004982,84000131
1,2,NA,NA,2,3,4,5,350,-0.0545,1.8924,1.2204,2,1,11,2,33,0,343.216,84005246,84000131
1,2,1,2,2,3,4,4,325,0.0248,-0.6851,-0.6939,2,1,11,2,33,0,395.313,84007264,84000131
1,2,1,2,2,3,4,4,275,-0.3381,-0.5576,-0.3577,2,1,11,2,33,0,547.526,84008424,84000131
1,2,1,1,3,2,5,5,275,-1.0536,0.7931,0.7131,2,1,11,2,33,0,467.471,84008705,84000131
1,2,1,2,3,3,6,6,300,0.1674,1.4927,1.4619,2,1,11,2,33,0,502.437,84008776,84000131
1,2,1,2,3,4,4,6,50,1.5611,0.0398,0.618,2,1,11,2,33,0,575.413,84009908,84000131
1,1,1,2,4,4,6,6,275,1.1245,0.1747,0.7296,2,1,11,2,33,0,490.917,84000020,84000131
1,1,1,2,3,3,5,5,275,-0.3381,-0.3875,0.2379,2,1,11,2,33,0,457.689,84000164,84000131
1,1,1,1,5,3,4,6,50,-0.4725,2.0224,0.7887,2,1,11,2,33,0,514.122,84000709,84000131
1,1,1,1,5,2,6,6,50,-1.1247,1.2373,1.2648,2,1,11,2,33,0,646.176,84001056,84000131
1,1,1,2,1,2,4,4,325,-1.35,-0.2495,0.0034,2,1,11,2,33,0,518.823,84001569,84000131
1,1,1,1,4,4,6,6,275,1.5043,2.1042,1.6867,2,1,11,2,33,0,434.892,84001963,84000131
1,1,1,2,4,4,6,6,300,-0.0621,1.4476,1.1147,2,1,11,2,33,0,496.015,84003341,84000131
1,1,1,1,3,2,6,6,250,-1.255,0.8547,1.3101,2,1,11,2,33,0,437.154,84004375,84000131
1,1,1,1,5,3,4,4,275,-0.3381,0.2142,-0.1774,2,1,11,2,33,0,523.971,84004546,84000131
1,1,1,1,3,3,5,6,275,-0.3381,0.8883,0.9092,2,1,11,2,33,0,425.484,84004956,84000131
1,1,1,2,2,3,4,6,330,-0.3381,0.1345,0.5289,2,1,11,2,33,0,530.655,84005490,84000131
1,1,2,2,3,3,4,4,360,-0.3381,-0.829,-0.9328,2,1,11,2,33,0,436.861,84005621,84000131
1,1,1,2,2,1,5,6,105,-1.1958,-1.3291,-0.1743,2,1,11,2,33,0,358.757,84008139,84000131
1,1,1,1,4,3,2,6,300,0.0248,1.2243,0.6607,2,1,11,2,33,0,494.55,84010476,84000131
1,1,1,1,3,4,2,4,250,0.9357,1.6619,-0.2033,2,1,11,2,33,0,569.327,84011096,84000131
1,1,1,1,3,3,6,6,250,0.2067,0.6456,1.0473,2,1,11,2,33,0,417.457,84011125,84000131
1,1,1,2,3,3,4,4,275,0.4638,0.3858,-0.7136,2,1,11,2,33,0,396.501,84003298,84000131
1,1,1,2,3,1,4,6,300,-1.4215,0.8682,0.6332,2,1,11,2,33,0,565.768,84003892,84000131
1,1,1,1,3,3,4,6,275,-0.3381,1.3987,0.9315,2,1,11,2,33,0,451.852,84004575,84000131
1,1,1,1,3,4,6,6,250,2.5915,1.0961,1.2335,2,1,11,2,33,0,542.338,84009846,84000131
1,1,1,2,2,4,4,5,50,2.5915,0.1006,0.066,2,1,11,2,33,0,382.957,84010036,84000131
1,2,1,1,6,3,6,6,300,-0.3381,3.0059,1.8114,2,1,11,2,33,0,499.643,84002031,84000131
1,2,1,1,4,3,6,6,240,-0.1144,2.3194,1.5798,2,1,11,2,33,0,391.981,84002730,84000131
1,2,1,2,1,4,4,5,250,0.3171,-1.3111,0.1257,2,1,11,2,33,0,540.233,84004333,84000131
1,2,1,2,3,2,4,4,0,-1.4541,0.4528,0.1169,2,1,11,2,33,0,507.445,84005470,84000131
1,1,1,1,4,2,4,4,350,-0.7244,0.8169,-0.3072,1,13,42,2,28,0,506.321,84003717,84000133
1,1,1,2,5,3,4,4,0,-0.3381,1.263,0.2907,1,13,42,2,28,0,454.903,84007684,84000133
1,2,1,2,3,3,4,4,0,-0.7712,-0.6079,-1.1821,1,13,42,2,28,0,570.59,84009415,84000133
1,1,1,2,3,3,4,4,70,-1.0735,0.3603,-0.67,1,13,42,2,28,0,460.643,84011022,84000133
1,2,1,2,2,2,4,4,375,-0.9414,-0.0317,0.1248,1,13,42,2,28,0,613.694,84000791,84000133
1,2,1,2,1,4,4,4,350,2.5915,-0.4238,-0.7838,1,13,42,2,28,0,479.713,84001824,84000133
1,2,1,2,1,4,2,2,0,2.2154,-0.2698,-0.2044,1,13,42,2,28,0,455.227,84001945,84000133
1,2,1,2,1,2,5,5,450,0.0048,0.0836,0.4523,1,13,42,2,28,0,457.644,84002386,84000133
1,2,1,2,5,1,4,4,425,-1.4748,-0.2534,-0.6179,1,13,42,2,28,0,387.408,84002845,84000133
1,2,1,2,5,4,6,6,350,-0.122,1.2414,1.2869,1,13,42,2,28,0,561.706,84005471,84000133
1,2,1,2,1,1,4,4,375,-2.4441,-0.3595,-0.6569,1,13,42,2,28,0,600.684,84006651,84000133
1,2,1,2,3,4,6,6,0,2.5915,1.61,2.0983,1,13,42,2,28,0,296.146,84007295,84000133
1,2,1,2,3,3,4,4,0,-0.3381,-0.4143,0.1702,1,13,42,2,28,0,482.722,84009119,84000133
1,2,1,1,1,1,2,4,75,-1.1565,-1.7337,-0.9027,1,13,42,2,28,0,425.53,84009671,84000133
1,2,1,2,3,2,4,4,350,-1.5827,0.9373,-0.077,1,13,42,2,28,0,600.871,84009934,84000133
1,2,1,2,3,3,6,6,400,0.0248,0.3829,0.8061,1,13,42,2,28,0,644.241,84010343,84000133
1,2,1,2,1,1,4,4,110,-0.7106,-1.5785,-0.7536,1,13,42,2,28,0,437.932,84010421,84000133
1,2,1,2,3,4,5,6,500,-0.3411,0.3182,0.2092,1,13,42,2,28,0,519.068,84010923,84000133
1,1,1,2,1,4,5,5,400,2.5915,-0.2633,-0.1091,1,13,42,2,28,0,392.591,84000294,84000133
1,1,1,1,5,3,4,4,575,-0.3381,2.6653,0.7853,1,13,42,2,28,0,601.467,84000472,84000133
1,1,1,2,4,3,6,6,75,0.0248,-0.0344,-0.1738,1,13,42,2,28,0,363.103,84000830,84000133
1,1,1,2,2,3,4,4,300,0.2947,-0.6792,-0.1545,1,13,42,2,28,0,337.717,84001241,84000133
1,1,1,2,3,3,6,6,120,-0.3381,0.1983,0.4903,1,13,42,2,28,0,287.084,84001745,84000133
1,1,1,1,2,3,5,6,325,-0.1985,1.8805,0.3026,1,13,42,2,28,0,501.892,84001840,84000133
1,1,1,2,4,2,2,2,375,-0.983,0.1427,-1.3753,1,13,42,2,28,0,481.213,84002565,84000133
1,1,1,2,2,3,6,6,0,-0.8307,0.3728,0.8231,1,13,42,2,28,0,455.446,84002752,84000133
1,1,1,1,4,3,6,6,350,0.0248,0.5773,0.5883,1,13,42,2,28,0,584.444,84003203,84000133
1,1,1,1,4,4,6,6,350,1.5043,0.8334,1.1163,1,13,42,2,28,0,562.672,84003236,84000133
1,1,1,2,4,4,5,5,350,0.6642,0.325,0.1691,1,13,42,2,28,0,520.432,84006911,84000133
1,1,1,2,4,1,6,6,70,-1.0286,0.7702,0.9484,1,13,42,2,28,0,430.271,84007967,84000133
1,1,1,1,6,3,6,6,375,-0.3381,1.5498,1.3383,1,13,42,2,28,0,595.303,84008010,84000133
1,1,1,2,3,2,4,4,300,-1.2703,0.2614,-0.8626,1,13,42,2,28,0,453.333,84008690,84000133
1,2,1,2,2,4,4,6,275,0.6642,2.0601,1.4638,10,12,15,2,33,0,633.451,84000376,84000134
1,2,1,1,3,4,5,5,275,1.5611,0.9706,0.613,10,12,15,2,33,0,498.947,84000836,84000134
1,2,1,1,5,3,6,6,275,-0.3381,1.045,0.8635,10,12,15,2,33,0,593.17,84001167,84000134
1,2,1,NA,1,2,4,5,225,-0.5917,-0.6555,-0.6872,10,12,15,2,33,0,480.637,84002753,84000134
1,2,1,1,4,4,6,6,50,0.7934,0.9676,0.8763,10,12,15,2,33,0,553.135,84004745,84000134
1,2,1,2,3,4,4,4,225,-0.0621,-0.6119,-1.0389,10,12,15,2,33,0,453.694,84004946,84000134
1,2,1,2,4,3,4,6,275,-0.4725,0.9363,0.9268,10,12,15,2,33,0,525.686,84005576,84000134
1,2,1,1,3,4,4,4,275,1.398,1.1093,0.5648,10,12,15,2,33,0,577.873,84005704,84000134
1,2,2,2,1,4,1,1,55,0.9357,-2.5102,-2.592,10,12,15,2,33,0,409.553,84006309,84000134
1,2,1,2,2,3,4,4,45,-0.3381,0.9284,0.643,10,12,15,2,33,0,399.394,84006865,84000134
1,2,1,1,3,4,1,1,55,0.6642,0.8392,-1.547,10,12,15,2,33,0,408.769,84007043,84000134
1,2,1,1,3,4,5,5,225,0.6241,0.1909,0.3058,10,12,15,2,33,0,373.726,84007976,84000134
1,2,1,1,3,4,5,5,250,2.5915,0.4537,0.4643,10,12,15,2,33,0,457.394,84008196,84000134
1,2,1,2,3,2,6,6,275,-1.2158,-0.0828,-0.0263,10,12,15,2,33,0,471.068,84010378,84000134
1,2,1,1,5,3,4,4,275,-0.1515,1.5914,0.9486,10,12,15,2,33,0,555.073,84010603,84000134
1,2,1,1,3,4,5,5,275,0.5099,1.8111,1.2525,10,12,15,2,33,0,471.26,84010749,84000134
1,1,1,2,4,1,6,6,360,-1.8419,-0.2261,0.8096,10,12,15,2,33,0,540.835,84000217,84000134
1,1,1,2,4,4,6,6,275,0.6642,1.9705,1.3069,10,12,15,2,33,0,461.158,84000270,84000134
1,1,1,2,1,2,4,4,330,-0.8144,-1.0215,-0.4249,10,12,15,2,33,0,613.329,84002010,84000134
1,1,1,1,4,3,6,6,275,0.0622,2.8374,2.1214,10,12,15,2,33,0,506.914,84007643,84000134
1,1,1,2,4,2,6,6,250,-1.1407,0.5116,0.6881,10,12,15,2,33,0,506.832,84008529,84000134
1,2,2,1,3,3,5,5,300,-0.66,0.6702,0.4406,10,12,15,2,33,0,457.27,84004285,84000134
1,2,1,1,3,4,2,2,275,0.6642,1.0403,-1.0041,10,12,15,2,33,0,472.491,84006569,84000134
1,2,1,NA,3,4,5,5,275,1.5043,0.5913,0.8662,10,12,15,2,33,0,504.379,84007233,84000134
1,2,1,2,4,3,6,6,275,-0.4725,1.1775,0.8708,10,12,15,2,33,0,598.439,84010303,84000134
1,1,1,1,4,4,6,6,300,2.5915,0.8216,1.0087,10,12,15,2,33,0,504.831,84002905,84000134
1,1,1,2,2,2,4,4,35,-1.0536,-1.1106,-0.2717,10,12,15,2,33,0,404.989,84005364,84000134
1,1,1,1,5,3,6,6,275,0.2552,1.496,1.5251,10,12,15,2,33,0,450.972,84007046,84000134
1,1,1,1,5,3,4,6,60,-0.3381,1.2323,1.3662,10,12,15,2,33,0,397.274,84007365,84000134
1,1,1,2,3,4,5,6,275,0.5073,0.3697,0.6566,10,12,15,2,33,0,363.244,84008456,84000134
1,1,1,2,1,2,4,4,275,-1.072,0.7705,0.5849,10,12,15,2,33,0,507.526,84008811,84000134
1,1,1,1,5,4,6,6,275,2.5915,2.8547,1.8591,10,12,15,2,33,0,530.159,84010194,84000134
1,1,1,1,5,3,6,6,275,0.2947,2.1309,1.5105,10,12,15,2,33,0,678.849,84010483,84000134
1,1,1,1,5,1,4,6,250,-1.2259,1.3656,1.2499,10,12,15,2,33,0,493.184,84010577,84000134
1,1,2,2,1,3,0,0,45,-0.66,-1.9773,-2.9685,45,18,86,3,33,0,417.438,84000133,84000135
1,1,1,1,3,3,6,6,45,-0.6837,-0.2666,0.9807,45,18,86,3,33,0,390.018,84000460,84000135
1,1,1,2,1,4,2,4,225,2.5915,-1.2509,-1.2324,45,18,86,3,33,0,411.767,84001813,84000135
1,1,1,2,3,4,4,4,225,0.2638,-0.5692,-0.9613,45,18,86,3,33,0,595.589,84003666,84000135
1,1,1,2,1,3,4,6,225,-0.7512,-0.452,0.0034,45,18,86,3,33,0,410.137,84003721,84000135
1,1,1,2,3,3,5,5,225,-0.3381,-0.1005,-0.5245,45,18,86,3,33,0,434.02,84004082,84000135
1,1,1,2,2,3,1,4,45,-0.8097,0.5677,0.3244,45,18,86,3,33,0,382.417,84004405,84000135
1,1,2,2,3,4,4,4,NA,2.5915,-1.4571,-0.7321,45,18,86,3,33,0,392.45,84005615,84000135
1,1,1,2,1,1,2,5,225,-1.3612,-1.7415,0.0014,45,18,86,3,33,0,449.604,84007529,84000135
1,1,1,1,3,2,5,5,225,-1.2158,0.1809,0.86,45,18,86,3,33,0,533.535,84007868,84000135
1,1,1,2,4,3,4,4,400,-0.3381,-1.776,-1.4667,45,18,86,3,33,0,465.283,84008573,84000135
1,1,1,1,4,3,6,6,225,0.0622,2.1036,1.1698,45,18,86,3,33,0,464.947,84009222,84000135
1,1,1,2,2,3,2,4,225,0.3791,0.7092,0.3558,45,18,86,3,33,0,379.003,84009266,84000135
1,1,1,2,3,4,2,4,40,1.0269,-1.3177,-0.8851,45,18,86,3,33,0,471.771,84009985,84000135
