"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID"
12400111,537.981,1,1,1,3,3,5,6,0,-0.3381,0.708,1.1921,45,25,50,3,23,0,1,12412076
12400111,450.073,1,1,1,3,3,4,4,0,-1.2767,0.9989,0.6069,45,25,50,3,23,0,1,12412938
12400111,530.024,1,1,1,2,2,6,6,375,-1.0362,0.692,0.2771,45,25,50,3,23,0,1,12414744
12400111,515.756,1,1,2,4,4,5,5,0,0.6642,-0.3157,0.4481,45,25,50,3,23,0,1,12416555
12400111,496.997,1,1,2,3,2,6,6,0,-1.2321,-0.568,0.2479,45,25,50,3,23,0,1,12418845
12400111,450.475,1,1,1,3,3,6,6,533.224252933461,-0.969,1.2678,1.1912,45,25,50,3,23,0,1,12424603
12400111,373.176,1,1,2,3,3,5,5,0,-0.2188,-0.3554,-0.393,45,25,50,3,23,0,1,12428821
12400111,390.866,2,0.951161413498803,1.88080226422978,5.36069639727775,2.92904558336629,7.06334912672849,6.67066695966334,461.350642262831,-0.353005009717923,1.74534010395592,2.07331843614472,45,25,50,3,23,0,1,12413659
12400112,427.886,2,2,2,3,3,4,4,325,-0.3283,-2.258,-0.9826,9,20,60,2,33,0,1,12402505
12400112,500.679,2,1,2,3,3,4,4,300,-0.3381,-1.4168,-1.0455,9,20,60,2,33,0,1,12403141
12400112,492.659,2,1,2,2,4,4,4,300,0.6642,0.1648,-0.8155,9,20,60,2,33,0,1,12404724
12400112,344.702,2,1,2,1.20712347390746,2,4,4,325,-1.0536,0.1126,-0.2273,9,20,60,2,33,0,1,12405048
12400112,442.117,2,1,1,3,3,6,6,0,-0.66,0.4753,0.6314,9,20,60,2,33,0,1,12405120
12400112,473.903,2,1,1,3,1,1,4,0,-1.6968,0.5502,-0.5499,9,20,60,2,33,0,1,12410559
12400112,417.013,2,1,1,4,3,4,6,0,-0.6506,2.2252,1.635,9,20,60,2,33,0,1,12410863
12400112,337.834,2,1,2,1,4,4,6,325,0.4153,-0.7532,-0.0887,9,20,60,2,33,0,1,12413304
12400112,369.076,2,1,2,2,1,4,6,0,-3.1297,-0.1225,0.4323,9,20,60,2,33,0,1,12414034
12400112,358.232,2,1,2,1,3,6,6,120,-0.7346,0.0014,0.8323,9,20,60,2,33,0,1,12415944
12400112,538.294,2,1,2,2,2,4,4,275,-0.9024,-0.6836,-0.4168,9,20,60,2,33,0,1,12416285
12400112,429.568,2,1,2,2,2,4,4,325,-0.8219,-0.3791,-0.3748,9,20,60,2,33,0,1,12416998
12400112,609.685,2,1,2,2,4,4,4,300,2.5915,-0.4849,-1.0543,9,20,60,2,33,0,1,12422537
12400112,330.418,2,1,2,1,2,4,4,0,-0.9997,-0.3109,0.0222,9,20,60,2,33,0,1,12423196
12400112,495.105,2,1,1,2,4,5,5,300,1.5043,0.2025,0.0807,9,20,60,2,33,0,1,12423880
12400112,469.889,2,1,2,1,4,0,4,0,1.5043,-1.2809,-1.2641,9,20,60,2,33,0,1,12424713
12400112,372.741,1,1,2,1.78227353231756,3,2,2,65,-0.5064,-0.9058,-1.6366,9,20,60,2,33,0,1,12400377
12400112,480.208,1,1,1,3,3,5,5,300,-0.9306,-0.0246,-0.3954,9,20,60,2,33,0,1,12402117
12400112,557.64,1,1,2,3,1,4,6,325,-1.5718,0.2041,0.449,9,20,60,2,33,0,1,12403467
12400112,417.817,1,1,2,3,3,0,4,0,-0.6837,-0.5232,-0.4789,9,20,60,2,33,0,1,12405467
12400112,422.138,1,1,1.20754007159675,2,2,5,5,179.125489082005,-1.0967,-0.0291,-0.5624,9,20,60,2,33,0,1,12406035
12400112,411.675,1,1,2,2,3,6,6,0,-0.7817,-1.1198,0.2338,9,20,60,2,33,0,1,12409003
12400112,475.866,1,1,2,3,2,2,2,300,-1.1638,-0.2044,-1.0896,9,20,60,2,33,0,1,12409814
12400112,450.24,1,1,1,4,3,5,5,0,-0.5753,1.5029,0.7859,9,20,60,2,33,0,1,12409964
12400112,429.705,1,1,2,3,3,2,4,300,-0.3381,-0.9571,-1.0831,9,20,60,2,33,0,1,12410025
12400112,521.004,1,1,2,3,2,4,4,325,-0.2186,0.1124,-0.1529,9,20,60,2,33,0,1,12415216
12400112,452.242,1,1,1,5,2,6,6,346.545965850427,-0.983,1.8793,1.5441,9,20,60,2,33,0,1,12415380
12400112,393.874,1,1,2,3,3,4,4,225,-1.0274,-0.2228,-0.8959,9,20,60,2,33,0,1,12416686
12400112,460.578,1,1,1,2,3,6,6,350,-0.6837,0.1091,0.8025,9,20,60,2,33,0,1,12427705
12400112,261.416,1,2,1,3,2,4,4,40,-1.0536,0.6781,-0.043,9,20,60,2,33,0,1,12429585
12400112,392.806,1,1,2,2,3,6,6,300,-0.6239,-1.5154,-0.6581,9,20,60,2,33,0,1,12412228
12400112,407.841,2,1,2,3,3,2,2,300,0.2148,-0.86,-1.2793,9,20,60,2,33,0,1,12429775
12400115,528.74,1,1,1,5,3,6,6,225,-0.3381,0.8229,1.3583,40,25,45,1,28,0,1,12401151
12400115,479.92,1,1,1,3,3,4,4,75,-0.3381,-0.36,-0.9464,40,25,45,1,28,0,1,12405940
12400115,492.677,1,1,1,3,4,6,6,375,2.5915,1.6895,1.6975,40,25,45,1,28,0,1,12408003
12400115,420.315,1,1,1,4,2,6,6,375,-1.1124,0.7847,1.4476,40,25,45,1,28,0,1,12408746
12400115,448.9,1,1,2,3,3,2,2,325,-0.3381,0.4727,-1.0474,40,25,45,1,28,0,1,12409175
12400115,436.193,1,0.963486430469845,2.3460023437961,1.89886160634231,1.18835060951453,5.14835706384408,5.35727731487173,437.646454478436,-2.8672596022904,-0.36761122266514,-0.0914016019494284,40,25,45,1,28,0,1,12410623
12400115,373.998,1,1,2,2,2,4,4,400,-1.1798,-0.2667,-0.7261,40,25,45,1,28,0,1,12411635
12400115,360.628,1,1,1,3,4,5,5,300,0.6642,1.1481,0.5728,40,25,45,1,28,0,1,12418236
12400115,518.598,1,1,2,5,4,6,6,375,0.3171,0.7884,1.263,40,25,45,1,28,0,1,12420556
12400115,369.474,1,1,2,3,3,5,5,260,-0.4157,0.8585,0.487,40,25,45,1,28,0,1,12423138
12400115,452.451,1,1,2,2,2,4,5,0,-1.0928,0.2052,-0.187,40,25,45,1,28,0,1,12423215
12400115,522.599,1,1,1,5,2,4,4,375,-0.8427,1.7945,0.4653,40,25,45,1,28,0,1,12424460
12400115,448.568,1,1,2,4,3,6,6,375,0.0248,-0.0832,0.6121,40,25,45,1,28,0,1,12424820
12400115,400.729,1,1,2,3,4,4,5,900,2.5915,0.356,-0.3589,40,25,45,1,28,0,1,12427492
12400115,555.13,1,1,2,3,3,5,5,400,0.514,0.3921,0.3776,40,25,45,1,28,0,1,12428692
12400115,496.997,1,1,2,3,2,4,5,0,-1.1407,0.5731,0.4855,40,25,45,1,28,0,1,12428789
12400115,459.08,1,1,2,2,3,6,6,375,-0.3381,0.4259,0.8198,40,25,45,1,28,0,1,12428887
12400115,520.425,2,1,2,4,3,5,5,350,-0.5753,1.0714,1.1302,40,25,45,1,28,0,1,12400296
12400115,547.504,2,1,2,1,3,4,4,350,-0.6239,0.7526,-0.2482,40,25,45,1,28,0,1,12401522
12400115,526.185,2,1,2,4,3,5,5,375,-0.3381,0.7977,0.6093,40,25,45,1,28,0,1,12404179
12400115,563.405,2,1,1,4,4,6,6,400,2.5915,1.4832,1.1257,40,25,45,1,28,0,1,12404759
12400115,521.12,2,1,2,4,3,6,6,375,0.2947,1.2285,1.3834,40,25,45,1,28,0,1,12408123
12400115,383.367,2,1,2,3,3,4,4,0,0.4801,0.049,-0.3318,40,25,45,1,28,0,1,12416738
12400115,476.078,2,1,2,4,1,6,6,375,-1.2792,0.1538,0.7612,40,25,45,1,28,0,1,12417897
12400115,549.597,2,1,2,1,2,6,6,375,0.5354,-1.2619,0.3442,40,25,45,1,28,0,1,12420321
12400115,597.765,2,1,2,3,3,4,4,400,0.514,0.4878,-0.4488,40,25,45,1,28,0,1,12420493
12400115,440.656,2,1,2,2,3,4,4,375,-0.5064,0.5928,-0.059,40,25,45,1,28,0,1,12421144
12400115,502.322,2,1,2,2,4,6,6,375,0.9357,0.0021,1.0567,40,25,45,1,28,0,1,12424503
12400115,379.287,2,1,2,4,4,6,6,350,0.4597,0.8761,1.2952,40,25,45,1,28,0,1,12425188
12400115,388.496,2,1,2,1,4,4,6,0,1.5611,0.2968,0.7473,40,25,45,1,28,0,1,12425804
12400115,569.37,2,1,2,4,4,4,4,375,2.5915,0.4314,-0.3882,40,25,45,1,28,0,1,12427264
12400115,425.447,2,1,1,4,2,6,6,0,-0.8368,0.9751,0.9597,40,25,45,1,28,0,1,12428978
12400115,611.379,2,1,2,3,4,5,5,0,-0.0621,-0.7604,-0.5625,40,25,45,1,28,0,1,12430224
12400116,555.8,1,1,2,1,1,5,6,300,-1.8419,-1.4481,-0.5714,30,10,25,2,23,0,1,12400447
12400116,528.684,1,1,2,1,3,6,6,300,-0.9494,0.1551,0.0797,30,10,25,2,23,0,1,12401547
12400116,625.606,1,1,1,5,3,6,6,300,-0.1985,0.7602,1.0047,30,10,25,2,23,0,1,12403225
12400116,481.966,1,1,2,5,4,5,6,325,0.9357,1.202,1.5183,30,10,25,2,23,0,1,12403580
12400116,594.078,1,1,1,4,4,6,6,275,1.0269,1.1391,1.4952,30,10,25,2,23,0,1,12403988
12400116,536.62,1,1,2,2,3,5,6,300,0.2067,0.1869,0.0914,30,10,25,2,23,0,1,12409524
12400116,636.814,1,1,1,5,3,6,6,325,-0.082,1.4049,1.5929,30,10,25,2,23,0,1,12409808
12400116,564.779,1,1,2,4,4,4,6,65,2.5915,0.5526,1.1557,30,10,25,2,23,0,1,12410629
12400116,532.776,1,1,1,5,3,6,6,325,-0.8776,0.3984,1.285,30,10,25,2,23,0,1,12411558
12400116,447.77,1,1,1,4,2,5,5,0,-0.8616,0.5979,0.5153,30,10,25,2,23,0,1,12411633
12400116,450.661,1,1,1,3,4,6,6,300,0.0218,0.238,0.0895,30,10,25,2,23,0,1,12411765
12400116,507.63,1,1,1,5,2,6,6,325,-1.1467,2.5015,1.9339,30,10,25,2,23,0,1,12417190
12400116,553.557,1,1,1,6,4,6,6,325,0.7701,2.0792,1.6961,30,10,25,2,23,0,1,12418303
12400116,402.152,1,1,2,2,3,6,6,300,-0.5753,0.8071,1.2492,30,10,25,2,23,0,1,12424140
12400116,490.338,1,1,2,3,4,2,2,55,1.0269,0.599,-0.9183,30,10,25,2,23,0,1,12426643
12400116,460.904,1,1,2,3,3,6,6,55,-1.1088,0.6329,1.3092,30,10,25,2,23,0,1,12429594
12400116,568.425,1,1,2,5,2,5,6,0,-1.0362,1.4766,1.5573,30,10,25,2,23,0,1,12429799
12400116,598.344,2,1,2,3,4,6,6,300,0.6642,0.2715,1.0524,30,10,25,2,23,0,1,12405667
12400116,315.129,2,1,1.26440012079112,1,1,0,4,0,-0.6335,0.0163,-0.8081,30,10,25,2,23,0,1,12408075
12400116,485.114,2,1,1,5,2,6,6,316.358072651747,-1.1053,-0.9734,0.6962,30,10,25,2,23,0,1,12410526
12400116,485.352,2,1.10873486739302,1.14079661407661,3.19841133212925,2.80390302935932,7.19676735982842,6.8249192876982,303.97738532326,-0.355752390350653,1.07627846524526,2.31613965318745,30,10,25,2,23,0,1,12411344
12400116,603.091,2,1,1,5,3,6,6,325,-0.1515,1.0349,1.2503,30,10,25,2,23,0,1,12414234
12400116,732.142,2,1,1,6,2,4,6,325,-1.1407,2.2128,1.4765,30,10,25,2,23,0,1,12415311
12400116,380.209,2,1.19641054072812,1.8365070783697,4.49869131145207,5.93911522290198,3.44034516840074,5.4982928657263,494.659382429004,2.04776749169625,-0.200925419472859,0.890915843085437,30,10,25,2,23,0,1,12418776
12400116,576.398,2,1,1,5,2,6,6,65,-1.0362,-0.3359,0.8292,30,10,25,2,23,0,1,12420733
12400116,558.443,2,1,2,1,3,4,5,275,-0.8307,0.2529,-0.2314,30,10,25,2,23,0,1,12422274
12400116,458.584,2,1,2,3,3,6,6,300,-0.4725,0.3232,1.092,30,10,25,2,23,0,1,12426024
12400116,453.111,2,1,2,5,3,4,6,300,-0.3381,0.4115,0.0707,30,10,25,2,23,0,1,12428443
12400116,508.855,2,1,1,2,1,4,4,0,-2.0945,-0.2049,-0.7241,30,10,25,2,23,0,1,12429065
12400116,569.391,2,1.0167023905081,0.744825137278276,6.05249325164593,5.16018892274437,3.95517025415583,6.2018097980275,509.260856083746,0.466146250850981,1.62954817568562,1.56116082887444,30,10,25,2,23,0,1,12400090
12400116,394.892,2,1,2,2,2,0,0,0,-0.7244,-0.0737,-2.3515,30,10,25,2,23,0,1,12428243
12400116,440.334,1,1,2,1,4,2,2,300,0.6642,-0.335,-0.6417,30,10,25,2,23,0,1,12428958
12400117,663.436,1,0.975579128152924,1.87306659809019,3.53096168621139,2.62144471002487,4.91530952321305,5.54943502362128,400.303384305917,0.590692760348158,1.94142440217782,1.77616810908692,32.8816192418323,17.3353058165465,24.8436369467677,1.84057399537348,13,0,1,12409726
12400117,500.4,1,1.20585360436799,1.88608888500765,3.60495146948954,1.61300657116358,3.91850831777744,4.78039749192079,121.234079457109,-1.16942088673754,1.26821053076185,0.712930129114298,32.8969452636041,17.3510110438708,24.8529212930481,1.85133355504166,13,0,1,12413401
12400117,578.184,2,1,1,4,4,4,4,300,0.1985,0.8781,-0.0781,32.906667122766,17.3369884535439,24.862770940628,1.85442238134293,13,0,1,12415915
12400117,604.268,1,0.883511786143561,0.987528507362287,5.08956648088816,2.52285808044233,4.31792247104039,4.61111484753406,401.877724790867,-0.134771313578515,1.31123253649881,1.08002210793908,32.9095783811192,17.3385996773372,24.8616915196592,1.84052266506991,13,0,1,12416821
12400117,560.969,2,1,2,2,3,4,4,300,0.7333,0.3357,-0.7527,32.8902755161639,17.3411514341628,24.8729625281755,1.8366069360071,13,0,1,12419931
12400117,528.19,1,1,1,3,3,4,5,360,0.0622,0.0517,-0.326,32.8944359319115,17.3470406616818,24.8715259127879,1.85506575656097,13,0,1,12421092
12400117,615.241,1,1,1,6,4,6,6,300,0.4906,0.9584,1.3875,32.8920131384992,17.3457719694697,24.8725560227575,1.84613908296062,13,0,1,12422854
12400117,564.848,1,1,1,5,3,6,6,300,-0.6239,0.9161,0.2354,32.8935833596931,17.3388650624295,24.8449970524338,1.84080500158027,13,0,1,12425472
12400117,580.976,1,1,1,5,4,6,6,360,1.5043,1.3861,1.586,32.8940802657781,17.3453639100651,24.8566168757741,1.86074845962733,13,0,1,12430234
12400118,458.437,2,1,1,2,3,4,5,325,0.0929,0.566,0.0399,33,10,10,2,23,0,1,12405161
12400118,533.57,2,1,1,3,2,5,5,0,-0.965,0.5868,-0.0261,33,10,10,2,23,0,1,12406440
12400118,586.733,2,1,2,1,3,6,6,375,0.4638,0.6668,0.4331,33,10,10,2,23,0,1,12407390
12400118,494.749,2,1,1,3,3,6,6,550,0.1674,-1.6446,0.2656,33,10,10,2,23,0,1,12407486
12400118,477.623,2,1,2,3,3,4,4,375,-0.2663,-0.4161,-0.905,33,10,10,2,23,0,1,12407921
12400118,446.731,2,1,2,2,2,6,6,375,-0.8822,-0.4636,0.0177,33,10,10,2,23,0,1,12408854
12400118,471.165,2,1,2,2,3,5,6,0,-0.3381,0.0101,0.7497,33,10,10,2,23,0,1,12408872
12400118,401.101,2,1,2,1,2,5,5,0,-1.1407,-1.4383,-0.2124,33,10,10,2,23,0,1,12409443
12400118,710.384,2,1,1,5,2,6,6,375,-0.5348,1.4085,1.2429,33,10,10,2,23,0,1,12409949
12400118,364.061,2,1,2,3,2,6,6,600,-0.7768,1.5879,1.4948,33,10,10,2,23,0,1,12413782
12400118,352.394,2,1,2,1,3,5,5,325,-0.5942,-0.8902,-0.5069,33,10,10,2,23,0,1,12419013
12400118,450.339,2,1,1,3,4,5,6,375,1.0269,1.1814,0.6222,33,10,10,2,23,0,1,12419517
12400118,411.39,2,1,2,2,3,5,5,425,-0.7577,-0.5287,-0.0847,33,10,10,2,23,0,1,12419948
12400118,477.749,2,1,2,2,3,6,6,450,-0.9053,-0.0993,-0.0964,33,10,10,2,23,0,1,12421366
12400118,443.508,2,1,2,1,4,4,4,0,2.5915,-0.1733,-0.8984,33,10,10,2,23,0,1,12422403
12400118,424.288,2,1,2,3.41267045287986,4,6,6,375,1.0269,-0.7282,0.4784,33,10,10,2,23,0,1,12423247
12400118,393.345,2,1,2,3,1,6,6,375,-0.1986,-0.0598,1.0546,33,10,10,2,23,0,1,12423553
12400118,454.347,2,1,2,3,4,5,5,375,-0.0621,0.1839,0.3011,33,10,10,2,23,0,1,12425294
12400118,413.396,2,1,1,3,4,4,4,100,0.3602,-0.5625,-0.8968,33,10,10,2,23,0,1,12427983
12400118,519.928,2,1,2,2,3,6,6,0,-0.3381,0.3068,0.9207,33,10,10,2,23,0,1,12428115
12400118,533.433,2,1,2,4,2,6,6,400,-0.9011,0.0386,0.8635,33,10,10,2,23,0,1,12429582
12400118,409.798,1,1,2,1,3,6,6,375,0.0248,-0.8697,0.6537,33,10,10,2,23,0,1,12405141
12400118,434.033,1,1,2,4,4,5,5,0,0.5423,-0.0444,0.3619,33,10,10,2,23,0,1,12401536
12400118,426.071,1,1,2,1,2,5,6,375,-1.0187,-0.3757,0.3806,33,10,10,2,23,0,1,12405673
12400118,406.069,1,1,2,2,9,5,5,0,-0.3738,0.0228,0.3452,33,10,10,2,23,0,1,12410299
12400118,436.992,1,1,2,1,4,5,5,375,0.3171,-0.4951,0.0516,33,10,10,2,23,0,1,12411932
12400118,567.697,1,1,1,5,4,4,5,300,0.6642,0.5413,0.0192,33,10,10,2,23,0,1,12413042
12400118,426.45,1,1,1,2,3,6,6,124.97754669965,-0.7862,0.3338,0.4967,33,10,10,2,23,0,1,12414364
12400118,545.432,1,1,1,3,2,4,4,375,-0.7583,0.9443,0.6075,33,10,10,2,23,0,1,12414437
12400118,437.708,1,1,2,3,3,6,6,0,-0.082,0.5893,0.6732,33,10,10,2,23,0,1,12415357
12400118,430.338,1,1,2,3,4,6,6,0,0.5423,0.6574,1.3182,33,10,10,2,23,0,1,12419910
12400118,418.369,1,1,1,6,2,6,6,0,-1.1284,1.005,1.5286,33,10,10,2,23,0,1,12424017
12400118,534.794,1,1,2,3,3,2,2,375,-1.1836,-0.1077,-0.3308,33,10,10,2,23,0,1,12425263
12400118,509.246,1,1,1,4,4,6,6,375,0.9958,1.2718,1.0687,33,10,10,2,23,0,1,12428687
12400118,564.424,1,1,2,4,3,6,6,0,0.2067,0.9144,1.082,33,10,10,2,23,0,1,12428891
12400119,456.509,2,1,2,3,3,5,5,0,-0.5064,0.0105,0.5267,10,12,15,2,28,0,1,12400332
12400119,405.787,2,1,1,5,4,4,4,450,0.5073,1.5433,-0.1849,10,12,15,2,28,0,1,12400798
12400119,379.517,2,1,2,3,3,4,4,350,0.2947,-0.126,-0.7984,10,12,15,2,28,0,1,12402567
12400119,460.158,2,1.18294178761389,2.67521241993036,1.4855122130485,0.663949635425012,6.41250077371242,6.12186299096792,593.9108731305,-1.56887342761925,-1.61752503648033,0.0402086378754122,10,12,15,2,28,0,1,12402844
12400119,469.159,2,1,1,5,4,6,6,350,0.4451,1.2434,1.3682,10,12,15,2,28,0,1,12405139
12400119,523.559,2,1,2,4,3,6,6,350,0.1052,0.5251,0.9183,10,12,15,2,28,0,1,12406074
12400119,427.839,2,1,2,3,3,5,6,375,-0.3381,1.1113,1.2164,10,12,15,2,28,0,1,12408705
12400119,460.324,2,1,1,1,4,6,6,350,0.7246,2.408,1.8169,10,12,15,2,28,0,1,12409299
12400119,430.403,2,1,2,4,3,4,4,350,-0.3381,0.2507,0.2286,10,12,15,2,28,0,1,12411854
12400119,512.338,2,1,2,3,2,4,4,375,-1.072,0.2094,-0.0552,10,12,15,2,28,0,1,12417153
12400119,296.195,2,1,2,3,4,5,5,350,2.5915,0.1787,-0.238,10,12,15,2,28,0,1,12417229
12400119,588.251,2,1,2,6,2,4,5,375,-1.2688,1.5934,0.4885,10,12,15,2,28,0,1,12422415
12400119,325.56,2,1,2,2,3,4,4,259.354117929743,-0.4838,-0.1826,-0.3233,10,12,15,2,28,0,1,12426571
12400119,534.743,2,1,2,3,2,4,4,575,-1.0362,-0.4018,-0.8997,10,12,15,2,28,0,1,12427412
12400119,446.619,1,1,1,3,2,4,4,350,-0.7306,1.4561,0.7542,10,12,15,2,28,0,1,12400475
12400119,408.543,1,1,1,5,3,4,4,375,-0.5753,0.9183,0.1846,10,12,15,2,28,0,1,12400648
12400119,367.692,1,1.24532855981537,1.01899139456317,4.33616208409296,1.60370485735907,5.37034201951905,5.76920324535967,152.90503563525,-2.04232748079123,2.43293827652841,1.38477354347124,10,12,15,2,28,0,1,12401665
12400119,531.844,1,1,2,5,3,5,5,350,-0.3381,1.0196,0.9389,10,12,15,2,28,0,1,12402493
12400119,571.56,1,1,2,3,3,6,6,375,-0.1613,-0.4535,0.5793,10,12,15,2,28,0,1,12405372
12400119,439.188,1,1,1.18033276894767,4,4,6,6,500,0.4451,0.9856,0.9222,10,12,15,2,28,0,1,12405454
12400119,424.482,1,1,1.53322356904019,3,3,4,6,350,-0.3381,0.9451,1.4859,10,12,15,2,28,0,1,12407073
12400119,519.205,1,1,1,6,2,4,4,350,-0.5917,0.0771,-0.1245,10,12,15,2,28,0,1,12409773
12400119,373.517,1,1,2,4,3,4,4,0,-0.3381,0.4079,-0.1889,10,12,15,2,28,0,1,12413553
12400119,323.222,1,1,2,3,3,4,5,0,-0.3381,-0.2758,0.3595,10,12,15,2,28,0,1,12415486
12400119,475.537,1,1,2,3,1,4,4,0,-1.7201,0.6245,-0.8119,10,12,15,2,28,0,1,12417684
12400119,475.91,1,1,1,5,4,4,6,350,1.398,2.4644,1.755,10,12,15,2,28,0,1,12425631
12400119,325.244,1,1,2,3,3,6,6,325,-0.5064,0.0392,0.8637,10,12,15,2,28,0,1,12425909
12400119,309.387,1,1,1,5,3,4,4,550,-0.3381,1.9003,-0.0537,10,12,15,2,28,0,1,12430279
12400119,308.648,2,2,2,2,9,4,4,660,-1.0633,-2.6622,-1.2345,10,12,15,2,28,0,1,12412049
12400119,405.843,2,1,2,6,3,6,6,300,-0.3381,1.1529,1.1697,10,12,15,2,28,0,1,12419313
12400120,527.805,1,1,1,4,3,4,6,0,-0.7614,1.0294,1.4136,55,15,40,3,23,0,1,12404865
12400120,530.545,1,1,1,3,4,6,6,600,-0.0944,0.7135,1.3388,55,15,40,3,23,0,1,12405361
12400120,465.833,1,1,2,3,3,5,5,375,-0.3381,-0.4497,0.0683,55,15,40,3,23,0,1,12405735
12400120,447.069,1,1,1,4,3,6,6,0,-0.5942,0.7334,0.6436,55,15,40,3,23,0,1,12407381
12400120,593.002,1,1,2,3,3,6,6,0,-0.6837,-0.3316,0.7068,55,15,40,3,23,0,1,12409453
12400120,495.172,1,1.09839556473894,1.04483455237025,3.93907873726155,9,5.98007031634212,5.07598113835075,67.0112411213463,4.29059263822105,1.05088988744967,0.373597751825968,55,15,40,3,23,0,1,12409832
12400120,353.382,1,1,2,2,3,6,6,392.841993416044,0.3645,0.1165,0.5465,55,15,40,3,23,0,1,12410850
12400120,618.541,1,1,2,3,4,6,6,375,0.4597,0.4313,1.2144,55,15,40,3,23,0,1,12411937
12400120,478.285,1,1,2,5,4,4,6,300,0.4033,0.6006,1.3593,55,15,40,3,23,0,1,12413789
12400120,478.971,1,1.00964528171917,1.23057373832769,4.00467729478271,2.07591446117662,5.39955546108063,4.26439071443166,72.9513462711016,-1.03773196306027,-0.475909550575903,-0.351048465970834,55,15,40,3,23,0,1,12416607
12400120,539.703,1,1,1,5,4,6,6,0,0.2283,1.2539,1.1241,55,15,40,3,23,0,1,12417373
12400120,602.486,1,1,2,5,3,6,6,375,-0.4725,1.7246,1.5864,55,15,40,3,23,0,1,12420982
12400120,487.319,1,1,2,3,3,6,6,375,-0.2913,0.0357,0.9244,55,15,40,3,23,0,1,12424356
12400120,556.587,1,1,1,4,4,6,6,300,1.5611,1.7098,1.4363,55,15,40,3,23,0,1,12425512
12400120,469.243,1,1,2,2,2,4,4,0,-0.8686,-0.7499,-0.9657,55,15,40,3,23,0,1,12427253
12400120,405.567,1,1,1,4,2,4,4,375,-0.9997,0.3961,0.0961,55,15,40,3,23,0,1,12428191
12400120,399.623,1,0.810918809422058,1.78626447973429,0.563922610871836,2.9845807688552,6.63680829915826,6.75807762953679,347.300231874752,0.741147163616883,0.0287783373567016,0.804938094831294,55,15,40,3,23,0,1,12421637
12400120,599.396,2,1,1,6,4,6,6,0,-0.1342,0.7574,1.2516,55,15,40,3,23,0,1,12402357
12400120,402.369,2,1.13395686156084,1.54858493880841,1.87727952202295,1.32423575379003,4.85021744115653,5.57788973485281,431.981931142593,-1.9109853421004,0.320574497628023,-0.503930984140072,55,15,40,3,23,0,1,12404175
12400120,488.634,2,1,1,1,9,6,6,375,5.37483031808079,1.1822,1.1804,55,15,40,3,23,0,1,12405251
12400120,399.831,2,1,1,5,4,6,6,375,0.0398,1.4454,1.6698,55,15,40,3,23,0,1,12406749
12400120,549.388,2,1,2,3,1,4,6,375,-0.8731,-0.1207,0.8876,55,15,40,3,23,0,1,12415722
12400120,532.613,2,1,2,2,4,5,5,375,2.5915,-1.5865,-0.2875,55,15,40,3,23,0,1,12418668
12400120,616.946,2,1,2,4,4,6,6,375,0.7934,1.0176,1.3886,55,15,40,3,23,0,1,12420252
12400120,604.779,2,1,2,2,3,6,6,375,-0.5753,-0.8961,0.7266,55,15,40,3,23,0,1,12425223
12400120,511.7,2,1,1,4,1,6,6,348.376050713652,0.2015,1.5656,1.6519,55,15,40,3,23,0,1,12425846
12400120,415.094,2,1,2,2,4,4,4,375,0.7701,-0.8804,-1.0343,55,15,40,3,23,0,1,12426001
12400121,401.815,1,1,2,3,3,4,5,195,0.1674,0.6404,0.8408,60,20,30,2,23,0,1,12401903
12400121,489.166,1,1,2,2,4,5,5,180,0.1157,-0.1584,0.1133,60,20,30,2,23,0,1,12402086
12400121,470.781,1,1,1,5,4,6,6,195,1.5611,-0.7155,0.9583,60,20,30,2,23,0,1,12404147
12400121,493.275,1,1,1,5,2,6,6,180,-0.2511,1.4964,1.3992,60,20,30,2,23,0,1,12406431
12400121,398.72,1,1,2,1,4,6,6,391.107959099646,0.2747,-0.9413,0.6273,60,20,30,2,23,0,1,12409010
12400121,458.927,1,1,1,3,3,4,4,180,-0.9105,0.3348,0.3248,60,20,30,2,23,0,1,12409908
12400121,432.608,1,1,2,3,2,6,6,180,-0.358,0.5881,1.1481,60,20,30,2,23,0,1,12413184
12400121,470.2,1,1,1,3,4,6,6,180,0.1157,0.9993,0.8377,60,20,30,2,23,0,1,12416108
12400121,480.504,1,1,1,4,3,6,6,180,-0.8527,-0.0202,0.3873,60,20,30,2,23,0,1,12418895
12400121,534.654,1,1,2,5,2,6,6,345,-1.1284,-0.2396,1.0299,60,20,30,2,23,0,1,12422543
12400121,397.739,1,1,2,2,3,6,6,45,-0.8913,0.3685,0.9434,60,20,30,2,23,0,1,12424172
12400121,552.864,1,1,1,3,3,6,6,180,0.1802,0.2673,0.8442,60,20,30,2,23,0,1,12425692
12400121,553.325,2,2,1,3,2,6,6,180,-0.983,-0.5192,0.3692,60,20,30,2,23,0,1,12401228
12400121,446.595,2,1,2,3,4,4,4,180,0.5099,-2.0547,-0.6186,60,20,30,2,23,0,1,12404507
12400121,529.318,2,1,2,2,3,6,6,180,-0.082,-0.1172,0.3103,60,20,30,2,23,0,1,12404592
